device_id,datekey,low_rpm_significant_hr,PercTimeSignificant,total_time_hr,usage_time_hr,Som van total_daily_fuel_ltr,PercTimeStationair
50215,20241127,0,0.00%,6.06305555,5.772778,0,7.16%
50215,20241128,0,0.00%,8.8241666667,8.465278,0,3.84%
50215,20241202,0,0.00%,8.9688888833,8.641389,0,2.83%
50215,20241204,0,0.00%,9.0708333333,8.472778,0,5.86%
50215,20241205,0,0.00%,8.7725,8.7725,0,1.22%
50215,20241206,0,0.00%,8.7938888833,8.161667,0,3.14%
50215,20241210,0,0.00%,8.8908333333,8.263333,0,1.04%
50215,20241211,0,0.00%,8.97,8.97,0,6.82%
50215,20241216,0,0.00%,7.1361111167,6.247778,0,7.94%
50215,20250110,0,0.00%,9.6,9.343611,0,9.46%
50215,20250113,0,0.00%,10.1472222167,10.147222,0,7.07%
50215,20250122,0,0.00%,9.1152777833,8.7225,0,0.98%
50215,20250123,0,0.00%,9.08194445,8.176111,0,11.78%
50215,20250124,0,0.00%,8.87194445,8.290556,0,5.46%
50215,20250127,0,0.00%,8.9877777833,8.1675,0,11.93%
50215,20250128,0,0.00%,8.89944445,7.805556,0,12.42%
50215,20250130,0,0.00%,8.87194445,8.0175,0,7.46%
50215,20250131,0,0.00%,8.6183333333,8.020278,0,9.23%
50215,20250203,0,0.00%,9.1566666667,8.199722,0,10.90%
50215,20250205,0,0.00%,8.11055555,6.796389,0,1.25%
50215,20250207,0,0.00%,8.2933333333,6.827778,0,3.65%
50215,20250210,0,0.00%,8.0572222167,8.057222,0,1.80%
50215,20250212,0,0.00%,8.8341666667,7.655278,0,8.46%
50215,20250218,0,0.00%,8.83305555,8.285833,0,10.74%
50215,20250221,0,0.00%,9.07555555,7.691944,0,6.39%
50215,20250224,0,0.00%,9.1452777833,8.085833,0,12.89%
50215,20250225,0,0.00%,9.01944445,7.794444,0,15.01%
50215,20250226,0,0.00%,5.8786111167,5.485556,0,7.17%
50215,20250305,0,0.00%,9.0908333333,7.365,0,4.18%
50215,20250306,0,0.00%,9.0022222167,7.635278,0,16.08%
50215,20250307,0,0.00%,9.1108333333,7.555833,0,21.61%
50215,20250310,0,0.00%,8.50305555,8.024722,0,10.99%
50215,20250311,0,0.00%,9.12,6.935833,0,14.79%
50215,20250312,0,0.00%,9.0547222167,7.790556,0,6.15%
50215,20250313,0,0.00%,9.2297222167,7.828889,0,4.98%
50215,20250317,0,0.00%,7.8758333333,6.7825,0,3.78%
50215,20250401,0,0.00%,8.82444445,7.5425,0,9.52%
50215,20250402,0,0.00%,9.2583333333,8.403889,0,6.91%
50215,20250404,0,0.00%,9.0672222167,8.281389,0,5.98%
50215,20250415,0,0.00%,8.3941666667,7.215556,0,4.85%
50215,20250416,0,0.00%,8.9458333333,7.8525,0,11.20%
50215,20250423,0,0.00%,8.26305555,4.136111,0,18.61%
50215,20250428,0,0.00%,8.53944445,4.6575,0,12.09%
50215,20250430,0,0.00%,8.3158333333,4.120278,0,20.34%
50215,20250507,0,0.00%,8.6361111167,6.071111,0,4.03%
50215,20250508,0,0.00%,8.5016666667,6.624167,0,10.83%
50215,20250512,0,0.00%,9.2847222167,7.431667,0,6.90%
50215,20250514,0,0.00%,9.0461111167,8.7825,0,8.16%
50215,20250515,0,0.00%,8.53194445,7.371389,0,0.00%
50215,20250516,0,0.00%,10.6613888833,9.673056,0,5.76%
50215,20250520,0,0.00%,8.645,7.830556,0,1.09%
50215,20250521,0,0.00%,8.5425,7.769722,0,3.73%
50215,20250522,0,0.00%,8.69055555,7.531389,0,3.94%
50215,20250523,0,0.00%,8.92805555,7.698611,0,7.67%
50215,20250528,0,0.00%,9.20444445,7.781667,0,4.73%
50215,20250602,0,0.00%,8.8097222167,7.065,0,14.63%
50215,20250603,0,0.00%,8.9622222167,7.620556,0,13.46%
50215,20250604,0,0.00%,8.8688888833,7.3275,0,13.29%
50215,20250605,0,0.00%,8.885,7.766944,0,7.03%
50215,20250606,0,0.00%,8.9388888833,7.747778,0,4.85%
50215,20250610,0,0.00%,8.9675,7.882778,0,5.08%
50215,20250612,0,0.00%,5.56305555,5.124722,0,6.67%
50215,20250613,0,0.00%,8.7016666667,7.431667,0,5.06%
50215,20250617,0,0.00%,9.525,8.781667,0,5.45%
50215,20250630,0,0.00%,8.9961111167,7.781111,0,9.75%
50215,20250701,0,0.00%,9.1941666667,7.318889,0,11.32%
50215,20250704,0,0.00%,9.18555555,7.908611,0,7.43%
50215,20250707,0,0.00%,9.1647222167,8.571944,0,5.58%
50215,20250715,0,0.00%,9.65194445,9.651944,0,2.30%
50215,20250721,0,0.00%,8.8591666667,8.483333,0,5.41%
50215,20250722,0,0.00%,8.4522222167,8.452222,0,6.35%
50215,20250723,0,0.00%,8.80805555,8.808056,0,3.99%
50215,20250728,0,0.00%,8.6583333333,6.685833,0,5.72%
50215,20250729,0,0.00%,9.1525,6.1675,0,4.16%
50215,20250730,0,0.00%,9.49555555,7.416389,0,7.61%
50215,20250731,0,0.00%,8.3011111167,6.008056,0,8.25%
50215,20250804,0,0.00%,8.5302777833,6.031389,0,1.70%
50215,20250805,0,0.00%,7.9458333333,6.793889,0,6.07%
50215,20250821,0,0.00%,8.7158333333,8.715833,0,3.13%
50215,20250825,0,0.00%,10.00444445,8.791667,0,7.17%
50215,20250827,0,0.00%,9.8208333333,9.820833,0,3.83%
50215,20250828,0,0.00%,10.0897222167,9.406667,0,3.63%
50215,20250829,0,0.00%,12.9383333333,7.589167,0,6.31%
50215,20250901,0,0.00%,7.7861111167,6.106111,0,5.40%
50215,20250902,0,0.00%,8.0175,6.795278,0,12.32%
50215,20250903,0,0.00%,7.6541666667,6.218056,0,8.95%
50215,20250905,0,0.00%,7.6138888833,5.89,0,9.30%
50215,20250908,0,0.00%,7.5583333333,5.123611,0,3.00%
50215,20250909,0,0.00%,6.5011111167,4.2475,0,0.00%
50215,20250910,0,0.00%,7.0391666667,5.710278,0,2.69%
50215,20250912,0,0.00%,7.5463888833,5.668889,0,10.99%
50215,20250916,0,0.00%,8.0852777833,4.211944,0,10.14%
50215,20250917,0,0.00%,7.7311111167,7.356111,0,9.16%
50215,20250919,0,0.00%,9.5572222167,9.115556,0,3.72%
50215,20250923,0,0.00%,8.1083333333,6.6775,0,8.45%
50215,20250924,0,0.00%,8.4075,6.924167,0,0.99%
50215,20250925,0,0.00%,8.37305555,7.226111,0,3.54%
50215,20250929,0,0.00%,8.5522222167,7.263611,0,2.59%
50215,20250930,0,0.00%,8.4872222167,7.066667,0,2.90%
50215,20251001,0,0.00%,8.4052777833,7.32,0,2.57%
50215,20251002,0,0.00%,5.2886111167,4.765,0,3.22%
50215,20251003,0,0.00%,7.68305555,6.619722,0,8.26%
50215,20251006,0,0.00%,8.4886111167,6.825833,0,3.50%
50215,20251007,0,0.00%,8.5975,7.511667,0,6.82%
50215,20251008,0,0.00%,8.4688888833,6.700833,0,6.63%
50215,20251013,0,0.00%,8.32805555,7.145556,0,2.64%
50215,20251014,0,0.00%,9.3572222167,6.689167,0,9.96%
50215,20251015,0,0.00%,9.8066666667,8.188889,0,2.57%
50215,20251016,0,0.00%,12.9733333333,12.973333,0,4.79%
50215,20251020,0,0.00%,9.71,6.566667,0,6.53%
50215,20251021,0,0.00%,6.50694445,5.567222,0,16.64%
50215,20251027,0,0.00%,9.60694445,9.606944,0,7.65%
50215,20251030,0,0.00%,9.50305555,8.265278,0,7.81%
50215,20251110,0,0.00%,9.8488888833,9.264167,0,4.29%
50215,20251111,0,0.00%,10.8563888833,9.329167,0,5.10%
50215,20241009,0.205,2.45%,9.32805555,8.371389,0,13.61%
50215,20250918,0.205,2.65%,11.0991666667,7.730278,0,15.92%
50215,20250228,0.205,2.76%,8.75,7.417222,0,20.05%
50215,20251009,0.205,2.88%,8.2116666667,7.115556,0,6.97%
50215,20250501,0.205,2.89%,8.4738888833,7.090833,0,16.38%
50215,20240417,0.205278,2.10%,10.8925,9.764167,0,7.69%
50215,20250820,0.205278,2.33%,8.79555555,8.795556,0,5.61%
50215,20240315,0.205278,2.46%,9.5216666667,8.341944,0,12.77%
50215,20240523,0.205278,2.75%,8.7677777833,7.468611,0,8.70%
50215,20241031,0.209444,2.39%,9.3008333333,8.748611,0,7.54%
50215,20241023,0.221944,2.48%,9.4261111167,8.960278,0,5.34%
50215,20241022,0.221944,2.50%,9.2108333333,8.869167,0,7.29%
50215,20240923,0.221944,2.56%,9.1475,8.673056,0,12.50%
50215,20241212,0.221944,3.75%,7.9283333333,5.924444,0,10.09%
50215,20231012,0.222222,2.30%,9.6761111167,9.676111,0,7.24%
50215,20250107,0.222222,2.46%,9.0416666667,9.041667,0,5.86%
50215,20241030,0.222222,2.53%,9.1902777833,8.7975,0,8.16%
50215,20240911,0.222222,2.82%,9.0566666667,7.878333,0,4.77%
50215,20240619,0.2225,2.90%,10.115,7.677222,0,9.10%
50215,20250915,0.223889,3.12%,7.9908333333,7.167222,0,10.04%
50215,20251031,0.238333,4.22%,7.5511111167,5.641667,0,15.07%
50215,20241113,0.239167,2.65%,9.0308333333,9.030833,0,4.92%
50215,20251107,0.239167,2.76%,10.87,8.654444,0,9.58%
50215,20250403,0.239167,2.83%,9.20944445,8.457778,0,8.08%
50215,20250220,0.239167,3.16%,9.1513888833,7.565833,0,20.64%
50215,20240620,0.239444,3.12%,9.04194445,7.680278,0,5.35%
50215,20241016,0.240556,2.75%,8.7433333333,8.743333,0,11.99%
50215,20250826,0.245,2.63%,9.9336111167,9.301667,0,9.25%
50215,20250724,0.256111,2.90%,8.82194445,8.821944,0,5.69%
50215,20241011,0.256111,2.92%,9.185,8.780278,0,14.34%
50215,20240823,0.256111,3.23%,9.0983333333,7.931944,0,6.52%
50215,20250702,0.256111,3.29%,9.205,7.783333,0,8.96%
50215,20241021,0.256389,2.75%,9.3297222167,9.329722,0,9.34%
50215,20250527,0.256389,3.32%,9.0016666667,7.721389,0,8.85%
50215,20250422,0.256389,4.70%,10.0175,5.453056,0,19.39%
50215,20240206,0.256667,2.41%,10.6616666667,10.661667,0,5.14%
50215,20240116,0.256667,2.86%,9.5561111167,8.978611,0,4.19%
50215,20250213,0.265556,4.46%,8.13944445,5.956944,0,26.27%
50215,20251103,0.266111,4.93%,7.7616666667,5.393889,0,14.45%
50215,20241017,0.273333,2.98%,9.1686111167,9.168611,0,7.64%
50215,20241217,0.273333,3.12%,9.0283333333,8.771944,0,17.23%
50215,20240711,0.273333,3.55%,9.19194445,7.6975,0,9.99%
50215,20240327,0.273611,3.01%,9.845,9.075278,0,4.90%
50215,20250703,0.274167,3.69%,9.0183333333,7.425,0,11.93%
50215,20250526,0.290278,3.50%,8.9416666667,8.304444,0,9.00%
50215,20240906,0.290278,3.66%,9.2066666667,7.936667,0,17.37%
50215,20250506,0.290278,4.81%,8.4183333333,6.041111,0,15.28%
50215,20251017,0.290556,2.19%,15.5097222167,13.291944,0,6.69%
50215,20250121,0.290556,3.18%,9.1411111167,9.141111,0,5.61%
50215,20250227,0.290556,3.42%,9.01694445,8.487222,0,15.59%
50215,20250314,0.290556,3.54%,8.57055555,8.211944,0,7.81%
50215,20250819,0.290556,3.60%,8.89194445,8.06,0,12.23%
50215,20240530,0.290556,3.73%,9.0177777833,7.786389,0,10.40%
50215,20240108,0.290833,3.31%,8.7922222167,8.792222,0,11.09%
50215,20231207,0.290833,3.33%,9.1986111167,8.736944,0,11.70%
50215,20240716,0.294444,3.84%,9.2447222167,7.658889,0,11.52%
50215,20250214,0.3075,4.66%,7.26305555,6.596667,0,11.65%
50215,20250509,0.3075,4.80%,8.2013888833,6.41,0,11.72%
50215,20241107,0.3075,5.11%,6.015,6.015,0,10.51%
50215,20240226,0.308056,3.41%,9.76055555,9.042222,0,5.49%
50215,20241025,0.324444,3.75%,9.0427777833,8.65,0,9.47%
50215,20241028,0.324444,3.96%,9.2858333333,8.1925,0,7.86%
50215,20250716,0.324722,3.48%,10.0486111167,9.333333,0,6.77%
50215,20241007,0.324722,3.54%,9.1777777833,9.177778,0,15.74%
50215,20240508,0.324722,4.44%,8.3247222167,7.315556,0,8.87%
50215,20240321,0.325,3.38%,9.8797222167,9.623333,0,12.23%
50215,20240227,0.325,3.49%,9.8838888833,9.3025,0,5.28%
50215,20240507,0.374722,5.57%,8.0213888833,6.721944,0,9.90%
50215,20250219,0.375833,4.51%,8.9725,8.34,0,15.58%
50215,20250129,0.375833,6.57%,9.0627777833,5.718056,0,10.38%
50215,20231003,0.393333,4.14%,9.49055555,9.490556,0,7.57%
50215,20251029,0.393333,5.84%,9.0933333333,6.736667,0,13.51%
50215,20250725,0.41,4.92%,8.6336111167,8.326111,0,12.19%
50215,20240920,0.41,5.11%,9.0516666667,8.026944,0,18.74%
50215,20240916,0.418333,4.97%,9.1058333333,8.411111,0,16.55%
50215,20240628,0.421111,5.62%,8.6552777833,7.498333,0,10.53%
50215,20250616,0.426944,4.96%,8.6097222167,8.609722,0,7.74%
50215,20240705,0.427222,5.25%,9.3338888833,8.133056,0,9.31%
50215,20231113,0.4275,9.29%,7.62055555,4.599722,0,53.95%
50215,20240110,0.427778,4.37%,9.79694445,9.796944,0,7.25%
50215,20250408,0.444167,4.77%,13.4483333333,9.310556,0,12.30%
50215,20250204,0.444167,5.40%,8.76694445,8.220278,0,16.43%
50215,20231005,0.444444,4.62%,9.61944445,9.619444,0,9.15%
50215,20241213,0.444444,7.02%,7.7663888833,6.331111,0,16.47%
50215,20231206,0.444444,7.30%,7.2427777833,6.091389,0,18.24%
50215,20240913,0.461389,5.13%,8.9916666667,8.991667,0,8.49%
50215,20240927,0.461389,5.75%,9.0022222167,8.028056,0,10.22%
50215,20250904,0.466111,7.59%,7.8166666667,6.140833,0,13.89%
50215,20241126,0.478333,5.13%,9.3163888833,9.316389,0,6.86%
50215,20241111,0.478333,5.47%,9.1572222167,8.747222,0,16.61%
50215,20241129,0.478333,5.95%,9.1486111167,8.045,0,12.16%
50215,20240718,0.495278,5.37%,9.2213888833,9.221389,0,15.56%
50215,20250407,0.495278,6.22%,8.5761111167,7.961111,0,13.51%
50215,20250519,0.495556,5.65%,9.6475,8.763889,0,6.43%
50215,20241203,0.495556,5.67%,9.09055555,8.734167,0,12.52%
50215,20240222,0.496111,5.53%,9.5747222167,8.976111,0,6.29%
50215,20240701,0.496111,5.84%,9.2675,8.499444,0,13.68%
50215,20240904,0.512222,5.97%,9.2025,8.581111,0,17.35%
50215,20241115,0.5125,5.73%,8.9433333333,8.943333,0,8.36%
50215,20241108,0.5125,6.34%,8.0797222167,8.079722,0,12.06%
50215,20250611,0.529722,6.92%,8.81055555,7.659167,0,12.94%
50215,20240229,0.530278,5.37%,12.11194445,9.87,0,7.62%
50215,20240719,0.533611,6.55%,8.6925,8.140833,0,16.78%
50215,20231205,0.534167,8.43%,9.0483333333,6.337778,0,13.64%
50215,20240821,0.546944,6.68%,9.3725,8.182222,0,12.32%
50215,20231013,0.546944,11.14%,10.205,4.911111,0,14.96%
50215,20231120,0.5475,5.93%,9.22694445,9.226944,0,8.67%
50215,20240717,0.558611,6.38%,9.22805555,8.750833,0,17.19%
50215,20240902,0.563611,6.39%,9.23,8.82,0,17.89%
50215,20250714,0.578611,8.28%,9.0033333333,6.987222,0,14.40%
50215,20240425,0.586667,7.32%,11.5202777833,8.02,0,15.85%
50215,20250623,0.589444,9.86%,7.4102777833,5.9775,0,23.87%
50215,20250318,0.598056,11.34%,8.9622222167,5.274722,0,15.55%
50215,20240926,0.598333,6.90%,9.1091666667,8.669167,0,8.05%
50215,20231208,0.598611,6.56%,9.12444445,9.124444,0,17.15%
50215,20240419,0.598611,7.69%,9.16555555,7.783333,0,17.14%
50215,20231222,0.616111,7.71%,8.90944445,7.994722,0,23.12%
50215,20240624,0.6325,10.48%,8.4613888833,6.036667,0,18.25%
50215,20240605,0.649722,8.10%,8.4275,8.017222,0,11.87%
50215,20240305,0.65,6.56%,9.9141666667,9.914167,0,9.49%
50215,20240910,0.666389,8.41%,8.9438888833,7.919722,0,12.74%
50215,20250117,0.666389,8.44%,7.8947222167,7.894722,0,13.20%
50215,20250206,0.666389,8.82%,8.1161111167,7.552222,0,12.90%
50215,20241104,0.666667,7.47%,9.21444445,8.924167,0,12.52%
50215,20240712,0.683333,10.91%,6.2652777833,6.265278,0,22.63%
50215,20250120,0.700556,8.45%,8.2866666667,8.286667,0,10.31%
50215,20250114,0.700556,9.88%,7.0897222167,7.089722,0,12.49%
50215,20241119,0.700833,8.99%,8.1286111167,7.794167,0,16.23%
50215,20250319,0.7175,7.75%,9.68305555,9.260556,0,20.48%
50215,20231220,0.718611,8.69%,9.0177777833,8.268611,0,22.40%
50215,20250321,0.734444,9.75%,8.2858333333,7.531944,0,24.95%
50215,20240215,0.735278,8.89%,9.0033333333,8.268056,0,18.36%
50215,20250619,0.739167,9.88%,8.9152777833,7.484722,0,17.18%
50215,20250320,0.768889,8.88%,8.6552777833,8.655278,0,19.47%
50215,20240202,0.769444,9.38%,8.905,8.203889,0,9.38%
50215,20250513,0.785833,9.21%,10.6863888833,8.5325,0,11.18%
50215,20241209,0.786389,8.85%,8.8861111167,8.886111,0,13.82%
50215,20240625,0.786389,9.57%,12.7486111167,8.218611,0,15.60%
50215,20240112,0.786667,8.30%,9.47555555,9.475556,0,8.30%
50215,20250801,0.803056,9.72%,8.2613888833,8.261389,0,18.97%
50215,20231121,0.820833,11.28%,7.27944445,7.279444,0,18.39%
50215,20240208,0.821111,7.81%,10.51444445,10.514444,0,8.30%
50215,20241122,0.855278,10.06%,8.92694445,8.5025,0,12.57%
50215,20231215,0.855556,13.18%,8.7497222167,6.490833,0,15.29%
50215,20241118,0.856111,10.18%,9.1816666667,8.4125,0,19.48%
50215,20250109,0.905556,12.27%,8.0361111167,7.383056,0,19.90%
50215,20241218,0.922778,10.08%,9.1575,9.1575,0,16.98%
50215,20231004,0.923333,9.59%,9.6261111167,9.626111,0,17.14%
50215,20240715,0.94,10.61%,9.2533333333,8.860556,0,18.76%
50215,20231116,0.958056,10.30%,9.30194445,9.301944,0,14.07%
50215,20240304,0.992222,10.91%,9.7083333333,9.092778,0,12.16%
50215,20250717,1.008333,11.66%,10.8391666667,8.650556,0,20.01%
50215,20250217,1.059167,11.68%,9.0697222167,9.069722,0,13.00%
50215,20251028,1.059722,12.61%,9.4138888833,8.405556,0,21.25%
50215,20231114,1.094444,12.61%,9.26194445,8.680278,0,14.08%
50215,20240212,1.094722,11.27%,9.71055555,9.710556,0,13.19%
50215,20250116,1.110833,11.93%,9.3136111167,9.313611,0,24.78%
50215,20231221,1.112222,12.86%,9.2536111167,8.649444,0,18.59%
50215,20240119,1.18,12.44%,9.4866666667,9.486667,0,12.44%
50215,20240416,1.189722,13.61%,9.65555555,8.741111,0,24.08%
50215,20240207,1.214722,12.86%,9.4463888833,9.446389,0,16.72%
50215,20240213,1.248889,13.53%,10.9588888833,9.233611,0,15.17%
50215,20250108,1.452222,16.17%,8.9813888833,8.981389,0,20.36%
50215,20231023,1.453056,18.95%,8.9013888833,7.666389,0,31.10%
50215,20241002,1.555278,16.83%,9.2422222167,9.242222,0,31.04%
50215,20241003,1.568889,18.26%,9.2283333333,8.5925,0,24.22%
50215,20250620,1.617778,24.60%,8.6491666667,6.575833,0,35.93%
50215,20231219,2.001111,22.12%,9.0483333333,9.048333,0,40.84%
50217,20231007,0,0.00%,5.7097222167,5.101944,0,7.48%
50217,20231018,0,0.00%,11.8336111167,10.571944,0,6.16%
50217,20231024,0,0.00%,8.94305555,7.545278,0,11.94%
50217,20231025,0,0.00%,6.52,4.830278,0,6.94%
50217,20231027,0,0.00%,9.4975,8.076667,0,1.69%
50217,20231114,0,0.00%,8.6072222167,8.163889,0,4.17%
50217,20231116,0,0.00%,9.3972222167,8.544722,0,7.58%
50217,20231204,0,0.00%,8.8036111167,7.575833,0,11.48%
50217,20231205,0,0.00%,8.7847222167,7.783333,0,11.93%
50217,20231206,0,0.00%,8.91444445,7.755278,0,20.87%
50217,20231207,0,0.00%,8.8027777833,7.678056,0,22.75%
50217,20240229,0,0.00%,9.1011111167,7.586667,0,5.37%
50217,20240305,0,0.00%,8.8038888833,7.4225,0,10.46%
50217,20240312,0,0.00%,9.6291666667,8.613889,0,16.83%
50217,20240316,0,0.00%,7.7608333333,6.533333,0,6.00%
50217,20240320,0,0.00%,12.5941666667,8.509444,0,16.28%
50217,20240323,0,0.00%,8.3786111167,6.908333,0,0.97%
50217,20240326,0,0.00%,9.4913888833,8.059167,0,13.33%
50217,20240327,0,0.00%,9.2316666667,8.089167,0,9.87%
50217,20240402,0,0.00%,9.5241666667,7.904167,0,10.84%
50217,20240406,0,0.00%,4.80805555,4.16,0,6.56%
50217,20240408,0,0.00%,9.53555555,7.489722,0,17.18%
50217,20240415,0,0.00%,9.2402777833,8.012778,0,7.76%
50217,20240416,0,0.00%,9.1752777833,7.811389,0,13.62%
50217,20240417,0,0.00%,9.2891666667,7.941944,0,7.36%
50217,20240418,0,0.00%,9.5697222167,8.308056,0,11.56%
50217,20240424,0,0.00%,9.19055555,7.893889,0,3.97%
50217,20240425,0,0.00%,9.09444445,7.747778,0,8.55%
50217,20240426,0,0.00%,8.61555555,7.285833,0,20.04%
50217,20240603,0,0.00%,8.5052777833,7.158056,0,5.95%
50217,20240606,0,0.00%,9.20305555,7.941389,0,11.52%
50217,20240624,0,0.00%,9.2672222167,8.029722,0,5.08%
50217,20240626,0,0.00%,9.1861111167,7.880833,0,13.53%
50217,20240702,0,0.00%,9.1997222167,7.655833,0,19.04%
50217,20240705,0,0.00%,8.6763888833,7.097778,0,6.08%
50217,20240709,0,0.00%,8.77055555,7.659167,0,26.33%
50217,20240715,0,0.00%,9.16444445,8.110556,0,13.88%
50217,20240718,0,0.00%,9.1808333333,7.915833,0,10.05%
50217,20241009,0,0.00%,8.76055555,8.386111,0,7.71%
50217,20241010,0,0.00%,9.6125,8.6075,0,5.48%
50217,20241011,0,0.00%,10.6758333333,10.335278,0,8.27%
50217,20241028,0,0.00%,10.46,8.385278,0,4.70%
50217,20241212,0,0.00%,8.4827777833,4.31,0,16.01%
50217,20250106,0,0.00%,7.3891666667,5.385556,0,5.66%
50217,20250114,0,0.00%,8.88305555,4.961389,0,12.45%
50217,20250219,0,0.00%,9.555,5.553056,0,2.88%
50217,20250220,0,0.00%,9.3952777833,4.598611,0,7.36%
50217,20250221,0,0.00%,9.9375,6.150278,0,14.56%
50217,20250224,0,0.00%,10.0977777833,7.397222,0,6.74%
50217,20250226,0,0.00%,9.2913888833,4.656944,0,1.83%
50217,20250305,0,0.00%,8.6061111167,6.303611,0,7.34%
50217,20250307,0,0.00%,9.6852777833,6.9575,0,6.95%
50217,20250311,0,0.00%,6.8397222167,6.328611,0,5.66%
50217,20250312,0,0.00%,10.2322222167,9.07,0,7.18%
50217,20250318,0,0.00%,13.2597222167,9.706667,0,9.48%
50217,20250509,0,0.00%,9.8333333333,8.390556,0,14.81%
50217,20250516,0,0.00%,8.3716666667,5.597222,0,4.87%
50217,20250520,0,0.00%,9.33194445,5.106111,0,2.67%
50217,20250521,0,0.00%,9.0586111167,7.796111,0,3.73%
50217,20250522,0,0.00%,8.98444445,6.093056,0,5.27%
50217,20250523,0,0.00%,6.1133333333,4.852778,0,5.25%
50217,20250526,0,0.00%,8.2513888833,6.649444,0,7.25%
50217,20250603,0,0.00%,8.8258333333,7.241389,0,8.47%
50217,20250604,0,0.00%,8.0686111167,6.065833,0,9.93%
50217,20250616,0,0.00%,9.12805555,6.3575,0,12.05%
50217,20250617,0,0.00%,9.4041666667,6.899722,0,23.05%
50217,20250619,0,0.00%,8.7097222167,6.358889,0,7.57%
50217,20250623,0,0.00%,9.4983333333,5.773889,0,25.19%
50217,20250624,0,0.00%,8.5688888833,7.291111,0,17.62%
50217,20250625,0,0.00%,8.9022222167,7.083611,0,7.83%
50217,20250715,0,0.00%,9.0786111167,7.198333,0,21.76%
50217,20250716,0,0.00%,8.7877777833,7.391111,0,8.93%
50217,20250717,0,0.00%,6.84555555,6.181111,0,7.99%
50217,20250721,0,0.00%,9.44055555,8.038611,0,9.45%
50217,20250723,0,0.00%,8.96444445,6.749444,0,3.47%
50217,20250812,0,0.00%,8.58444445,7.2725,0,8.75%
50217,20250813,0,0.00%,8.5883333333,6.545556,0,12.29%
50217,20250814,0,0.00%,8.5027777833,7.156944,0,15.82%
50217,20250819,0,0.00%,9.36944445,8.313333,0,6.02%
50217,20250820,0,0.00%,8.7291666667,7.5025,0,8.82%
50217,20250821,0,0.00%,8.8602777833,7.420833,0,9.93%
50217,20250822,0,0.00%,8.8566666667,6.812778,0,17.65%
50217,20250825,0,0.00%,8.9013888833,7.623611,0,28.41%
50217,20250827,0,0.00%,8.66194445,6.276944,0,16.28%
50217,20250828,0,0.00%,9.2027777833,7.000278,0,11.53%
50217,20250916,0,0.00%,6.0461111167,4.240556,0,21.37%
50217,20251017,0,0.00%,8.5283333333,7.318889,0,9.58%
50217,20251020,0,0.00%,7.4786111167,4.446389,0,11.33%
50217,20251022,0,0.00%,8.01194445,6.496111,0,11.61%
50217,20251027,0,0.00%,8.6508333333,6.453333,0,13.16%
50217,20251103,0,0.00%,8.25694445,6.280556,0,14.11%
50217,20251106,0,0.00%,8.76694445,6.6375,0,5.85%
50217,20251107,0,0.00%,9.1475,6.609167,0,13.35%
50217,20251112,0,0.00%,8.45305555,6.75,0,13.71%
50217,20251113,0,0.00%,12.5836111167,9.4925,0,5.34%
50217,20251016,0.204167,3.39%,8.1941666667,6.016944,0,11.24%
50217,20241002,0.204444,2.30%,9.1291666667,8.873611,0,6.53%
50217,20240412,0.204444,2.58%,9.4836111167,7.918056,0,20.02%
50217,20250915,0.204444,2.67%,8.8127777833,7.671111,0,20.21%
50217,20250818,0.204444,2.79%,8.585,7.323889,0,23.20%
50217,20240429,0.204722,2.46%,9.6352777833,8.321944,0,14.11%
50217,20240315,0.204722,2.56%,9.0325,7.9925,0,10.87%
50217,20250313,0.205833,2.47%,10.0608333333,8.323611,0,19.23%
50217,20231019,0.213056,2.43%,9.67055555,8.785833,0,6.11%
50217,20250826,0.221111,3.26%,8.8525,6.791111,0,21.54%
50217,20250508,0.221389,2.40%,9.5472222167,9.206667,0,16.74%
50217,20241021,0.221389,2.84%,9.0127777833,7.806667,0,5.33%
50217,20250519,0.221389,3.18%,8.6227777833,6.969167,0,7.75%
50217,20241024,0.221389,3.51%,9.9191666667,6.315556,0,7.01%
50217,20240625,0.221667,2.67%,8.8216666667,8.308333,0,10.17%
50217,20240627,0.221667,2.93%,9.1766666667,7.563333,0,9.83%
50217,20240228,0.221667,3.14%,9.0108333333,7.051944,0,10.10%
50217,20240716,0.238333,2.93%,9.5391666667,8.138333,0,12.13%
50217,20250718,0.238333,3.56%,7.34055555,6.693333,0,11.96%
50217,20250722,0.238611,3.13%,9.4163888833,7.612778,0,5.15%
50217,20250912,0.238611,3.75%,7.8841666667,6.362222,0,11.57%
50217,20250613,0.238611,4.35%,7.52555555,5.485556,0,35.99%
50217,20231121,0.238889,2.81%,9.6141666667,8.488611,0,10.60%
50217,20240409,0.238889,3.02%,9.67555555,7.902778,0,12.84%
50217,20231023,0.238889,3.12%,8.7225,7.648056,0,7.29%
50217,20240704,0.238889,3.19%,8.6958333333,7.485278,0,15.49%
50217,20240227,0.238889,3.22%,9.0716666667,7.415556,0,11.19%
50217,20240403,0.238889,3.35%,9.17194445,7.125833,0,15.77%
50217,20250602,0.255278,3.41%,8.9083333333,7.494167,0,34.98%
50217,20241029,0.255278,4.45%,7.3313888833,5.733611,0,10.09%
50217,20240411,0.255556,3.16%,9.285,8.091667,0,12.56%
50217,20250507,0.255556,4.45%,9.1186111167,5.747222,0,13.75%
50217,20240628,0.255833,3.31%,8.8997222167,7.723333,0,17.43%
