nox_device_id,Pilot,MainGroupLabel,SubGroupLabel,name,BrandLabel,TypeOfEquipment,ConstructionYear,Power,EngineClassificationLabel,Machinegroep,TNO_fuel_per_hr,Cat_Vermogen_Seb,MachineId,equipment_id,device_id,datekey,CANBUS_device_id,FF_device_id,CANBUS_validated_duration,CANBUS_validated_fuel,CANBUS_AUB,FF_validated_duration,FF_validated_fuel,FF_AUB,countRows,FuelMassFlow,NOxTotal,C02Total,duration_from_rows,FF_NOxPerLiter,FF_NOxPerUur,FF_FPH,FF_motorbelasting,FF_Diff_AUB,FF_U,FF_A_equivalent,CANBUS_NOxPerLiter,CANBUS_NOxPerUur,CANBUS_FPH,CANBUS_motorbelasting,CANBUS_Diff_AUB,CANBUS_U,CANBUS_A_equivalent,NOxMAF_NOxPerLiter,NOxMAF_NOxPerUur,NOxMAF_FPH,NOxMAF_motorbelasting,NOxMAF_AUB_NoxEmission,NOxMAF_Diff_AUB,NOxMAF_A_equivalent,Belastingtype
302135,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H243,Caterpillar,352,0,332.0,Stage-V,D,16003030945.921623,130 - 560 kW,2277,302135,302135,20251031,,302135,,,,0.0,0.0,,33960,185.25448105090888,1.3187195676247658,486.6092792086856,9,,,,,,0.0,,,,,,,,,0.007118421968224212,0.1397935986808444,19.638284904276027,0.2366058422201931,1.047540862674908,0.2588717200562465,0.056817788587569786,"dhi, zwaar"
302136,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H223,Caterpillar,330,2019,200.9,Stage-V,D,19.172708442223836,130 - 560 kW,2276,302136,302136,20251106,,302136,,,,0.0,0.0,,29292,107.4121046477401,0.7954722456903283,282.14014864537097,8,,,,,,0.0,,,,,,,,,0.007405797030968657,0.0977639054731174,13.200997146465161,0.26283717563892806,0.6207086950977967,0.2815548613589123,0.05646296138220515,"dhi, zwaar"
67833,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-03-0017,Dynapac,SD2500CS/V6000TVE,2024,149.0,Stage-V,D,13.88436292097889,130 - 560 kW,1917,27955,67833,20251123,,67835,,,,8.366667,120.98,0.695125,29163,101.35153618588252,0.1917822283120607,266.2208098305182,8,0.001585239116482565,0.022922177769482247,14.45976,0.388181,-0.7241039693406788,0.423855,0.06904466371890322,,,,,,,,0.001892247868451889,0.023674383648207623,12.51124868095448,0.3358724478108585,0.5878024604037657,-0.6737301368552896,0.068494331516066,AAM
67375,SOMA,Tractor,Tractor 4x4,TPH-52-R,New Holland,T6.140,2015,96.0,Stage-IIIb,C,9.734054595468299,56 - 130 kW,1422,562365,67375,20250918,67377,67376,0.05,0.0,,0.05,0.115,0.001009,158,0.0645839785378873,0.001406089158943461,0.16964320143011383,0,0.012226862251682269,0.02812178317886922,2.3,0.095833,0.39354723383891077,0.0048,0.032493588677817375,,0.02812178317886922,0.0,0.0,,0.0048,,0.021771485603331142,0.032038123380957455,1.471563492022587,0.06131514550094113,0.0006456942583500565,1.177639247616113,0.014404915429224771,dtc
67833,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-03-0017,Dynapac,SD2500CS/V6000TVE,2024,149.0,Stage-V,D,13.88436292097889,130 - 560 kW,1917,27955,67833,20251112,,67835,,,,4.283333,53.56,0.310641,14907,45.62855939343366,0.08090765267783712,119.85286548435994,4,0.0015105984443210814,0.018888947620424822,12.504281,0.335685,-0.7395461234098618,0.216993,0.06932450187202337,,,,,,,,0.0017731800818037752,0.019538979881061885,11.019174014850071,0.295816752076512,0.2670983857245417,-0.6970867028703158,0.06887081399294098,AAM
67655,Wagenborg,Mobiele hijskraan,Mobiele hijskraan 70 ton,K0717 Boven,Tadano Faun,ATF 70G-4L,2015,129.0,Stage-IV,D,12.894350875068314,56 - 130 kW,1590,561811,67655,20250829,67454,62979,0.333333,1.0,0.007067,0.483333,0.825,0.006872,1864,0.7809189506845978,0.009021835625826749,2.0512454303796765,0,0.010935558334335453,0.018665879685075815,1.706897,0.052927,0.31283987570237914,0.021198,0.05433508398991634,0.009021835625826749,0.02706553394301419,3.000003,0.093023,0.27661463503986816,0.021198,0.05575035733515924,0.011552845039703155,0.017424172232112952,1.5082148312586263,0.04676635135685663,0.006805847333696827,0.32560064654377596,0.05383115770435181,fpi
68049,SOMA,Lader,Wiellader,,Volvo,L60H,2025,98.0,Stage-V,D,9.255532140820211,56 - 130 kW,2039,564354,68049,20251017,,,,,,,,,4531,8.20938940461465,0.05424755035662094,21.56366225670503,1,,,,,,,,,,,,,,,0.006607988448705746,0.04310112525364941,6.522578782971585,0.26622770542741164,0.05062375778491912,0.07158284430598605,0.0590403902714063,dtc
68325,2 x 12,Markeeringsmachine,Zelfrijdende markeermachine,18-10-04-0031	,Hofmann,H33-4 (S4)- Extrude,2023,84.0,Stage-V,D,8.105568202673453,56 - 130 kW,1393,565228,68325,20251112,51625,68326,4.8,7.0,0.0618,4.783333,12.16,0.089581,13234,6.630716623505503,0.047073254414467386,17.416951096121586,3,0.0038711557906634365,0.009841099169651661,2.54216,0.121055,-0.47451742652496187,0.136611,0.06759935383036553,0.006724750630638198,0.00980692800301404,1.458333,0.069444,-0.23829685413483193,0.136611,0.0645735234737679,0.007099271027145912,0.012805177649550676,1.8037313409484923,0.08589196861659487,0.054186424766929725,-0.13127218455651912,0.06233208787039455,dtc
68888,De Koning,Rupshijskraan,"Rups hijskraan, vaste giek",,Woltman,THW A-1200PDS,2012,391.0,Stage-IIIb,C,38.99749106852114,130 - 560 kW,2035,565833,68888,20250926,,68887,,,,0.333333,5.6,0.038627,1204,2.2545550398624887,0.06845619863553946,5.922055956003075,0,0.012224321184917761,0.20536880127541968,16.800016,0.171867,0.7722370009459565,0.130333,0.02842034214458871,,,,,,,,0.030363507399542036,0.20468658022132094,6.741203429759507,0.06896371795150391,0.01655228326309243,3.1357556264264854,-0.010047391454518004,fpi
69257,SOMA,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine 36 - 150 kW,diameter: 50mm,Volvo,EC140E LM,2024,90.0,Stage-V,D,8.593762771773962,56 - 130 kW,2228,567200,69257,20251110,,69405,,,,1.983333,26.03,0.150479,7510,6.854870430381474,0.02460187699677737,18.005737514550074,2,0.0009451354973790768,0.012404309814225533,13.124371,0.583305,-0.8365095661402763,0.060689,0.0705127130070005,,,,,,,,0.0035889630951650643,0.011793177350954658,3.285956706225831,0.14604252027670359,0.04744685532405998,-0.48148561524788924,0.06724492123783207,"dhi, zwaar"
67833,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-03-0017,Dynapac,SD2500CS/V6000TVE,2024,149.0,Stage-V,D,13.88436292097889,130 - 560 kW,1917,27955,67833,20250904,,67835,,,,6.8,73.55,0.43117,16782,44.42058709538765,0.03807188195806461,116.67987595168141,4,0.0005176326574855828,0.005598806170303619,10.816176,0.290367,-0.9117009950644418,0.344488,0.07161877805816615,,,,,,,,0.0008570774149452372,0.008167011956254397,9.528908140434696,0.255809614508314,0.26317950031509363,-0.8553387254232083,0.07101661233521797,AAM
67501,De Kuiper Infra,Tractor,Tractor 4x4,TR402,Massey-Ferguson,8S.305,2022,215.0,Stage-V,D,20.05783229811576,130 - 560 kW,1280,561803,67501,20251016,,67502,,,,2.633333,35.573,0.205261,9009,30.656464147373352,0.0685054314984729,80.52555510244767,2,0.0019257704297774405,0.02601472411520795,13.508735,0.251325,-0.6662520815036812,0.192496,0.06835732575032646,,,,,,,,0.002234616202610647,0.02737479780158757,12.250335323625716,0.22791321532326914,0.17805740639581613,-0.6152621062771889,0.0677685562830488,dtc
68259,SOMA,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,,Atlas,165Wblue,2024,105.0,Stage-V,D,9.938830524876478,56 - 130 kW,2040,563969,68259,20251031,,68248,,,,1.466667,8.62,0.053881,4503,7.909024679628485,0.03147168473076353,20.774692070957826,1,0.0036510075093693197,0.021457961985074686,5.877271,0.223896,-0.4159038486523351,0.05236,0.06565149683981553,,,,,,,,0.003979211850460665,0.02516058077358331,6.3230060924427836,0.2408764225692489,0.04896289826999381,-0.3572340314247596,0.06480772014242626,dhi
68047,Heijmans,Asfaltverwerking,Asfaltvoorlader,15-40-03-0001,Vogele,MT3000-3i,2018,160.0,Stage-V,D,15.491933933032792,130 - 560 kW,1920,563399,68047,20251101,68071,68030,14.433333,147.0,0.865967,14.416667,172.902,1.005754,46621,107.33071538852869,0.13714533016872285,281.9263628921911,12,0.0007931968986404025,0.009512970658802264,11.993202,0.29983,-0.863639289360298,0.784266,0.07092109566252505,0.0009329614297192031,0.009501986143375397,10.184757,0.254618,-0.8416275329559638,0.784266,0.07077819683276068,0.001277782689440461,0.010590146463177803,8.28790885233796,0.207197721308449,0.6443372480980556,-0.7871528759612357,0.07027283869246598,AAM
67728,De Kuiper Infra,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,33531 - KR122,Liebherr,A918,2021,120.0,Stage-IV,D,11.504142407022844,56 - 130 kW,760,562267,67728,20250926,58419,67727,7.466667,0.0,,7.266667,66.547,0.395687,28815,56.860349374051815,0.16626757670109957,149.35548909533594,8,0.002498498455243656,0.02288085812946975,9.157843,0.305261,-0.5798002544913036,0.29648,0.06749451428244897,,0.02226797802836253,0.0,0.0,,0.29648,,0.0029241392030027813,0.020772629740699978,7.103844344813916,0.2367948114937972,0.34706671661987976,-0.5209348268240831,0.06691240227761337,dhi
302715,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H219,Caterpillar,,0,405.0,,,19492268619.619465,130 - 560 kW,2270,302715,302715,20251030,,302715,,,,7.6,278.0,,27633,318.08936141178395,1.6269891820915987,835.5276158637436,7,0.005852479072271937,0.2140775239594209,36.578947,0.361273,,,,,,,,,,,0.005114880846283233,0.2119625559977137,41.44037023887622,0.40928760729754293,,,,"dhi, zwaar"
69257,SOMA,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine 36 - 150 kW,diameter: 50mm,Volvo,EC140E LM,2024,90.0,Stage-V,D,8.593762771773962,56 - 130 kW,2228,567200,69257,20251027,,69405,,,,3.183333,28.586,0.170281,12043,17.705112514927976,0.11384782651639386,46.50614651977077,3,0.0039826427802558545,0.03576371888093198,8.979896,0.399106,-0.3314120394148856,0.097409,0.06429167010026238,,,,,,,,0.006430223271408394,0.034032406439405125,5.292569947100936,0.2352253309822638,0.11233399258061105,0.013476187403349549,0.05981412468653426,"dhi, zwaar"
65689,Heuvel Groep,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine < 36 kW,15154,Kobelco,SK50-SRX-7,2025,29.0,Stage-V,A,3.113815141664284,19 - 37 kW,1290,562580,65689,20251112,65688,65690,5.75,27.5,0.57875,5.333333,22.45,0.475667,19931,18.83166183774295,0.22089945017805776,49.465261737164425,5,0.009839619161606137,0.04141864949705143,4.209375,0.580603,-0.5356006404100815,0.278399,,0.0080327072792021,0.03841729568314048,4.782608,0.65967,-0.618316284789533,0.278399,,0.011730215425561904,0.0398995609010889,3.401434624477719,0.46916339647968536,0.404315176754859,-0.4536454160562178,,"dhi, zwaar"
65689,Heuvel Groep,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine < 36 kW,15154,Kobelco,SK50-SRX-7,2025,29.0,Stage-V,A,3.113815141664284,19 - 37 kW,1290,562580,65689,20250709,,,,,,,,,9354,8.706349307720348,0.09619549386212191,22.869030412304063,2,,,,,,,,,,,,,,,0.011048889777121696,0.03702200367009229,3.3507442301353785,0.4621716179497074,0.18711865115440696,-0.4859117823442244,,"dhi, zwaar"
67728,De Kuiper Infra,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,33531 - KR122,Liebherr,A918,2021,120.0,Stage-IV,D,11.504142407022844,56 - 130 kW,760,562267,67728,20251128,,,,,,,,,14378,10.04127312587666,0.09334506168768812,26.37548441690663,3,,,,,,,,,,,,,,,0.009296138100968005,0.02337197780400655,2.5141599178235996,0.08380533059411999,0.07419231487973399,0.2581500097281073,0.05585347340100232,dhi
68100,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-01-0063,Vogele,Super1800-3i/AB500-3TV,2019,122.0,Stage-IV,D,11.851930901878623,56 - 130 kW,1911,563657,68100,20250826,,,,,,,,,1110,0.6027756092550731,0.0215683843416442,1.5833150328146874,0,,,,,,,,,,,,,,,0.03578178016907321,0.06995159240705405,1.9549500353678428,0.06409672247107681,0.004796653289977394,3.4965485386887005,-0.0004873261875782732,AAM
67728,De Kuiper Infra,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,33531 - KR122,Liebherr,A918,2021,120.0,Stage-IV,D,11.504142407022844,56 - 130 kW,760,562267,67728,20251017,58419,67727,6.983333,0.0,,6.85,67.556,0.399052,31544,56.90044501540871,0.1819586407247062,149.46080860517944,8,0.002693449001194656,0.026563305215285576,9.862189,0.328739,-0.5440227320632244,0.27948,0.06698595172814097,,0.026056131180441516,0.0,0.0,,0.27948,,0.003197842137709671,0.020766266904069106,6.493837409667172,0.21646124698890573,0.3510735130832072,-0.48170786475258665,0.06646112744402524,dhi
67501,De Kuiper Infra,Tractor,Tractor 4x4,TR402,Massey-Ferguson,8S.305,2022,215.0,Stage-V,D,20.05783229811576,130 - 560 kW,1280,561803,67501,20251003,,67502,,,,3.216667,26.713,0.160333,11095,23.503709403874982,0.15795779194361306,61.737362717866255,3,0.005913143111728861,0.049106044220186,8.304558,0.154503,-0.014814218260663425,0.235138,0.06019331151714008,,,,,,,,0.0067205473497545486,0.05125264831016172,7.626261023521187,0.14188392601899882,0.1423297507809249,0.1098016477717505,0.05855452592849103,dtc
