nox_device_id,Pilot,MainGroupLabel,SubGroupLabel,name,BrandLabel,TypeOfEquipment,ConstructionYear,Power,EngineClassificationLabel,Machinegroep,TNO_fuel_per_hr,Cat_Vermogen_Seb,MachineId,equipment_id,device_id,datekey,SensorSupplier,CANBUS_device_id,FF_device_id,CANBUS_validated_duration,CANBUS_validated_fuel,CANBUS_AUB,FF_validated_duration,FF_validated_fuel,FF_AUB,countRows,countRowsValid,FuelMassFlow,NOxTotal,C02Total,duration_from_rows,duration_from_rows_valid,FF_NOxPerLiter,FF_NOxPerUur,FF_FPH,FF_motorbelasting,FF_Diff_AUB,FF_U,FF_A_equivalent,CANBUS_NOxPerLiter,CANBUS_NOxPerUur,CANBUS_FPH,CANBUS_motorbelasting,CANBUS_Diff_AUB,CANBUS_U,CANBUS_A_equivalent,NOxMAF_NOxPerLiter,NOxMAF_NOxPerUur,NOxMAF_FPH,NOxMAF_motorbelasting,NOxMAF_AUB_NoxEmission,NOxMAF_Diff_AUB,NOxMAF_A_equivalent,Belastingtype
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251203,GPS Buddy,,301448,,,,8.05,149.5,0.84755,16855,16855,136.24952781037823,0.06162076848035282,357.88761569612024,4.6819444444444445,4.6819444444444445,0.0004121790533802864,0.007654753848491033,18.571429,0.33766234545454543,-0.9272954179926225,0.6021400000000001,0.07142837329532714,,,,,,,,0.0004522640883285257,0.013161363843812062,29.101058835897703,0.5291101606526855,0.7591571701760427,-0.918830025057837,0.07112945862137254,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251204,GPS Buddy,,301448,,,,7.9,145.5,0.8252,16546,16546,134.74711740844143,0.07005328908374583,353.9412234759982,4.596111111111111,4.596111111111111,0.00048146590435564147,0.008867504947309599,18.417722,0.33486767272727275,-0.9151075023221694,0.5909200000000001,0.07128263425842303,,,,,,,,0.0005198871072796489,0.015241861887962636,29.31763776123802,0.5330479592952367,0.7506149890055842,-0.9066721420304269,0.07097969281129228,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251205,GPS Buddy,,301448,,,,7.7,157.0,0.8863,15767,15767,141.2865802617483,0.07950319183659332,371.1184776369154,4.379722222222222,4.379722222222222,0.0005063897569209766,0.010325089848908224,20.38961,0.37072018181818184,-0.9102976510926398,0.57596,0.0711713764630768,,,,,,,,0.0005627087278162248,0.018152565810476858,32.25925761081372,0.5865319565602495,0.784846143413441,-0.8987021946864397,0.07085279465125183,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251208,GPS Buddy,,301448,,,,8.2,140.0,0.797,16674,16674,123.4062173908371,0.1362933514708355,324.15199974527974,4.631666666666667,4.631666666666667,0.0009735239390773964,0.01662114042327262,17.073171,0.3104212909090909,-0.8289920307768689,0.61336,0.07025942000821682,,,,,,,,0.0011044285640745622,0.029426414176760868,26.644017670276618,0.48443668491412034,0.68955190891052,-0.8023450450798162,0.06974615396098673,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251209,GPS Buddy,,301448,,,,8.4,124.0,0.7116,17473,17473,118.3147761096736,0.1163772462912022,310.7782742736682,4.853611111111111,4.853611111111111,0.0009385261797677597,0.013854434082285975,14.761905,0.26839827272727274,-0.8364569332613797,0.6283200000000001,0.0704351815166339,,,,,,,,0.0009836239404563013,0.023977456432170235,24.37664990244863,0.44321181640815693,0.6631678459922372,-0.8245131349559363,0.07004671821919792,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251210,GPS Buddy,,301448,,,,8.75,162.5,0.92125,17413,17413,145.89711455021057,0.14365094833156614,383.2290012482614,4.836944444444445,4.836944444444445,0.0008840058358865608,0.016417251237893272,18.571429,0.33766234545454543,-0.8440695269128183,0.6545,0.07040266289857436,,,,,,,,0.0009846044507078211,0.02969869990877838,30.16307704827895,0.5484195826959809,0.8120291385711367,-0.823096313287061,0.06995904593601916,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251211,GPS Buddy,,301448,,,,7.65,124.5,0.71055,15235,15235,110.75520848086092,0.0960939604711457,290.9215035541783,4.231944444444444,4.231944444444444,0.0007718390399288811,0.012561302022371986,16.27451,0.2959001818181818,-0.8647611561872554,0.5722200000000001,0.07072910842550818,,,,,,,,0.0008676247536272864,0.022706812866887107,26.17123678405501,0.47584066880100023,0.6192378457966492,-0.8448189801004155,0.07026831452465311,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251212,GPS Buddy,,301448,,,,7.2,120.5,0.6867,14754,14754,110.40570666758276,0.07060503360540445,290.0034646248291,4.098333333333334,4.098333333333334,0.0005859338888415307,0.009806254667417283,16.736111,0.3042929272727273,-0.8971821266850089,0.53856,0.07111482890843579,,,,,,,,0.000639505291316028,0.01722774445253825,26.939174212437777,0.48980316749886865,0.6166824810049474,-0.8855082870355806,0.07075238700500744,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251215,GPS Buddy,,301448,,,,7.9,120.0,0.6875,15916,15916,110.29279453708898,0.09402809913073884,289.7068775186926,4.421111111111111,4.421111111111111,0.000783567492756157,0.011902291029207448,15.189873,0.2761795090909091,-0.8632318558098344,0.5909200000000001,0.07075130255197937,,,,,,,,0.0008525316592564831,0.02126797972969664,24.94685035890051,0.4535790974345547,0.6176866455002803,-0.847773786570077,0.07032150966035045,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251216,GPS Buddy,,301448,,,,7.15,129.0,0.73235,14651,14651,116.22522166653484,0.053778910841181686,305.2896265730823,4.0697222222222225,4.0697222222222225,0.0004168907817145867,0.007521525991773662,18.041958,0.32803560000000004,-0.9265666541391662,0.5348200000000001,0.07143530652441554,,,,,,,,0.00046271291265402207,0.013214394211983446,28.558516200009446,0.5192457490910808,0.6479648069992887,-0.9170033460764163,0.07111383958995583,"dhi, zwaar"
