device_id,machine_staat,MainGroupLabel,Power,fuel_mass_flow_liter,fuel_per_hour,NOx_mass_flow_kg,NOx_AUB6_kg,motorbelasting,verschil_percentage,belasting_categorie
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Werkend,Heistelling,220.0,1.2719913381,7.9224374,0.0174490353,0.007671531,0.1440443164,127.4517989221,Lage belasting
51349,Werkend,Heistelling,220.0,0.8495459212,6.2800109165,0.016068686,0.0052639369,0.1141820167,205.2598552285,Lage belasting
51349,Werkend,Heistelling,220.0,1.8100922232,12.1121412705,0.0160757366,0.0105217202,0.2202207504,52.7862010507,Lage belasting
51349,Werkend,Heistelling,220.0,1.7167957166,12.0712198822,0.0117018685,0.009981808,0.2194767251,17.2319539741,Lage belasting
51349,Werkend,Heistelling,220.0,1.2056579933,7.5092885397,0.0013718427,0.0073133309,0.1365325189,-81.2418889627,Lage belasting
51349,Werkend,Heistelling,220.0,1.3492627302,8.3891983226,0.0074901815,0.0080901854,0.1525308786,-7.4164423562,Lage belasting
51349,Werkend,Heistelling,220.0,1.616122914,10.0658174571,0.0015514339,0.0095298415,0.1830148629,-83.7202544726,Lage belasting
51349,Stationair,Heistelling,220.0,0.9399945942,5.8445259741,0.0002880752,0.0058801375,0.1062641086,-95.1008772673,Stationair
51349,Stationair,Heistelling,220.0,0.7874752506,4.9046901421,0.0112554277,0.0050551441,0.0891761844,122.6529535537,Stationair
51349,Werkend,Heistelling,220.0,1.889126089,11.7458616933,0.0054866035,0.0110054475,0.2135611217,-50.1464756199,Lage belasting
51349,Werkend,Heistelling,220.0,1.8586310144,11.5762485326,0.0075971606,0.0108393853,0.210477246,-29.9115182274,Lage belasting
51349,Werkend,Heistelling,220.0,1.6081948679,9.999139075,0.0185885451,0.009488419,0.1818025286,95.9077186451,Lage belasting
51349,Werkend,Heistelling,220.0,1.0668755967,6.6448999104,0.0187615641,0.006563906,0.120816362,185.8292619441,Lage belasting
51349,Werkend,Heistelling,220.0,1.8106172692,11.2577239534,0.0055215193,0.0105814999,0.2046858901,-47.8191241862,Lage belasting
51349,Werkend,Heistelling,220.0,1.2123831846,7.5511755441,0.0022623624,0.007349647,0.1372941008,-69.2180812707,Lage belasting
51349,Stationair,Heistelling,220.0,0.5027655139,3.1260031949,0.0096953473,0.0035191004,0.0568364217,175.5064116661,Stationair
51349,Stationair,Heistelling,220.0,0.3885926031,2.42029995,0.01053682,0.0029011778,0.0440054536,263.1911110011,Stationair
51349,Stationair,Heistelling,220.0,0.4016953594,2.4975877269,0.0103682781,0.0029733216,0.0454106859,248.7102787782,Stationair
51349,Stationair,Heistelling,220.0,0.4072081848,2.5362447494,0.0105910965,0.003001702,0.0461135409,252.8363763269,Stationair
51349,Werkend,Heistelling,220.0,0.9339708609,5.80707271,0.0153750504,0.0058476093,0.1055831402,162.9288233709,Lage belasting
51349,Werkend,Heistelling,220.0,1.6487724525,10.2691709843,0.0106804044,0.009706149,0.1867121997,10.0375071742,Lage belasting
51349,Werkend,Heistelling,220.0,1.9065263673,11.854049952,0.0176200914,0.011099409,0.2155281809,58.7480135613,Lage belasting
51349,Werkend,Heistelling,220.0,1.3673031102,8.5160747348,0.021503181,0.0081862146,0.1548377225,162.6755111029,Lage belasting
51349,Werkend,Heistelling,220.0,1.2179121766,7.5725109425,0.018111128,0.0073808924,0.1376820171,145.3785662868,Lage belasting
51349,Stationair,Heistelling,220.0,0.7002820765,4.3616184695,0.009693392,0.004584301,0.079302154,111.4475474074,Stationair
51349,Werkend,Heistelling,220.0,1.0832540039,6.7352580552,0.0145663445,0.0066537383,0.1224592374,118.9197089664,Lage belasting
51349,Werkend,Heistelling,220.0,1.2271330713,7.6430433507,0.0031450896,0.0074292964,0.1389644246,-57.6663869854,Lage belasting
51349,Werkend,Heistelling,220.0,1.0797811872,6.7136654129,0.0156945178,0.0066349851,0.1220666439,136.5418709573,Lage belasting
51349,Werkend,Heistelling,220.0,2.0333053777,12.6641857434,0.0061033371,0.0117826268,0.2302579226,-48.2005397299,Lage belasting
51349,Werkend,Heistelling,220.0,1.5539854666,9.6620858026,0.0003046093,0.0091956882,0.1756742873,-96.6874765693,Lage belasting
51349,Stationair,Heistelling,220.0,1.0707937617,6.6693037063,0.0032032249,0.0065850641,0.1212600674,-51.3562074364,Stationair
51349,Werkend,Heistelling,220.0,1.591090916,9.8927932599,0.0011007379,0.0093960576,0.1798689684,-88.2851092523,Lage belasting
51349,Werkend,Heistelling,220.0,1.3264223185,8.2471854001,0.0007339575,0.0079668472,0.1499488255,-90.7873526627,Lage belasting
51349,Stationair,Heistelling,220.0,0.5305447275,3.2987236946,0.0077635945,0.0036691082,0.0599767944,111.5935027367,Stationair
51349,Stationair,Heistelling,220.0,0.3817901976,2.3738250626,0.0107060323,0.0028658337,0.0431604557,273.5747866772,Stationair
51349,Stationair,Heistelling,220.0,0.3931085587,2.4441982924,0.0103422332,0.0029269529,0.044439969,253.3447115287,Stationair
51349,Stationair,Heistelling,220.0,0.3991343219,2.4816641777,0.0105538043,0.002959492,0.0451211669,256.6086437505,Stationair
51349,Stationair,Heistelling,220.0,0.6878460784,4.2767631817,0.0129273225,0.0045185355,0.0777593306,186.0954071732,Stationair
51349,Werkend,Heistelling,220.0,2.1791055533,13.5722837227,0.0193382031,0.0125699478,0.246768795,53.8447373644,Lage belasting
51349,Werkend,Heistelling,220.0,1.8567152361,11.5443434367,0.0143404335,0.0108304289,0.2098971534,32.4087304495,Lage belasting
51349,Werkend,Heistelling,220.0,1.4419056173,9.6484390746,0.0135171099,0.0085335126,0.175426165,58.4003051067,Lage belasting
51349,Stationair,Heistelling,220.0,0.3332765595,2.5473367603,0.0092280848,0.0024538601,0.0463152138,276.0640180473,Stationair
51349,Werkend,Heistelling,220.0,1.0131511823,6.2993855897,0.0171832371,0.0062751831,0.1145342834,173.82845986,Lage belasting
51349,Werkend,Heistelling,220.0,1.636564516,10.1931353935,0.0039563867,0.0096402262,0.1853297344,-58.9596071274,Lage belasting
51349,Werkend,Heistelling,220.0,1.0869135085,6.7463597082,0.0026347123,0.0066748885,0.1226610856,-60.5279951217,Lage belasting
51349,Werkend,Heistelling,220.0,1.7543860982,10.9081000924,0.0049806803,0.0102778516,0.1983290926,-51.5396746702,Lage belasting
51349,Werkend,Heistelling,220.0,1.9281679018,11.9886087159,0.0114266691,0.0112162733,0.2179747039,1.8758084384,Lage belasting
51349,Werkend,Heistelling,220.0,1.4863719857,9.2257571528,0.0106861472,0.0088319643,0.1677410391,20.9940042827,Lage belasting
51349,Stationair,Heistelling,220.0,1.1081906549,6.902225532,0.0031072428,0.0067870073,0.1254950097,-54.2177767548,Stationair
51349,Werkend,Heistelling,220.0,1.6803979736,10.4480703025,0.00064911,0.0098783157,0.1899649146,-93.4289403308,Lage belasting
51349,Stationair,Heistelling,220.0,1.1477809677,7.1488087955,0.0005101677,0.007000795,0.1299783417,-92.7127178465,Stationair
51349,Stationair,Heistelling,220.0,0.528817908,3.2879869928,0.0067968255,0.0036597834,0.0597815817,85.7166061632,Stationair
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
51349,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Werkend,Mobiele graafmachine,129.4,2.0638844324,12.788268428,0.0093955304,0.0119519204,0.3953096887,-21.3889476126,Hoge belasting
60245,Werkend,Mobiele graafmachine,129.4,1.4131274016,9.5625162517,0.0007460367,0.0083697769,0.2955955565,-91.0865405697,Hoge belasting
60245,Werkend,Mobiele graafmachine,129.4,1.1555309512,7.159916393,0.0047579802,0.0070468116,0.2213266273,-32.4803824917,Lage belasting
60245,Werkend,Mobiele graafmachine,129.4,1.3108281158,8.1361745118,0.0003833533,0.0078840274,0.2515046217,-95.1375951456,Hoge belasting
60245,Werkend,Mobiele graafmachine,129.4,0.8196843697,5.0876960877,0.0031591394,0.0052318512,0.1572703582,-39.6171769217,Lage belasting
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Werkend,Mobiele graafmachine,129.4,1.3722784088,10.9296510432,0.0014173073,0.0080380812,0.3378562919,-82.367591367,Hoge belasting
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
60245,Uit,Mobiele graafmachine,129.4,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.3010652178,1.8590648099,0.0032521694,0.0068310266,0.2564227324,-52.3912056632,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.2796518371,1.7327824673,0.0030271592,0.0063999812,0.2390044783,-52.7004987962,Lage belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.5207202672,3.2320568309,0.0057883605,0.0112199609,0.4458009422,-48.410154493,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.7843470273,4.8599815804,0.0093021329,0.016493885,0.670342287,-43.6025357569,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.7218675739,4.4728455528,0.0083026822,0.0152442959,0.6169442142,-45.5358106967,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.300502909,1.8619801592,0.0037449686,0.0068170026,0.2568248495,-45.0642922906,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.7126303374,4.4156096638,0.0080217495,0.0150595512,0.6090496088,-46.733143783,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.4312120889,2.6672912713,0.0051047655,0.0094325751,0.3679022443,-45.8815286608,Hoge belasting
65689,Werkend,Hydraulische rupsgraafmachine,29.0,0.5025036548,3.1136198918,0.0058021553,0.0108570175,0.4294648127,-46.5584792228,Hoge belasting
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
65689,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,,Uit
