device_id,time_interval,machine_staat,MainGroupLabel,Power,fuel_mass_flow_liter,fuel_per_hour,NOx_mass_flow_kg,NOx_AUB6_kg,motorbelasting,verschil_percentage
51349,2026-01-14 02:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 02:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 02:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 02:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 02:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 02:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 03:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 03:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 03:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 03:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 03:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 03:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 04:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 04:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 04:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 04:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 04:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 04:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 05:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 05:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 05:20:00,Stationair,Heistelling,220.0,0.6342739316,3.9436721137,0.0112885397,0.0042292459,0.0717031293,166.9161362428
51349,2026-01-14 05:30:00,Stationair,Heistelling,220.0,0.5031284187,3.133671812,0.0111340517,0.0035196712,0.0569758511,216.3378309669
51349,2026-01-14 05:40:00,Stationair,Heistelling,220.0,0.476635524,2.9686641634,0.0119358078,0.0033766096,0.0539757121,253.4849808829
51349,2026-01-14 05:50:00,Stationair,Heistelling,220.0,0.465388987,2.8936102821,0.0118442024,0.0033172672,0.052611096,257.0469808961
51349,2026-01-14 06:00:00,Stationair,Heistelling,220.0,0.5473603943,3.3915618234,0.0121873459,0.0037626906,0.0616647604,223.8997654353
51349,2026-01-14 06:10:00,Stationair,Heistelling,220.0,0.5700080179,3.5502229488,0.0123791433,0.0038808211,0.0645495082,218.982582488
51349,2026-01-14 06:20:00,Werkend,Heistelling,220.0,2.1433687801,13.3266452648,0.0175732693,0.0123783581,0.2423026412,41.9676919462
51349,2026-01-14 06:30:00,Werkend,Heistelling,220.0,2.07192237,12.9047068026,0.0028535481,0.0119911586,0.2346310328,-76.2028994288
51349,2026-01-14 06:40:00,Stationair,Heistelling,220.0,0.651690757,4.051963256,0.0020321927,0.0043232968,0.0736720592,-52.994374269
51349,2026-01-14 06:50:00,Werkend,Heistelling,220.0,1.5398245855,9.5906029545,0.012084185,0.0091178305,0.1743745992,32.5335560407
51349,2026-01-14 07:00:00,Werkend,Heistelling,220.0,1.7232021,10.7142099481,0.0002222688,0.010109458,0.1948038172,-97.8013772627
51349,2026-01-14 07:10:00,Werkend,Heistelling,220.0,1.4203989064,8.831495791,0.0024716699,0.0084743208,0.1605726507,-70.8334153633
51349,2026-01-14 07:20:00,Werkend,Heistelling,220.0,2.0407274032,12.710412892,0.0086777156,0.0118227058,0.2310984162,-26.6012722465
51349,2026-01-14 07:30:00,Werkend,Heistelling,220.0,1.447125175,8.9976694817,0.006125825,0.0086186426,0.1635939906,-28.9235524149
51349,2026-01-14 07:40:00,Werkend,Heistelling,220.0,1.1991482799,7.4687436116,0.0027866269,0.0072781785,0.1357953384,-61.7125777269
51349,2026-01-14 07:50:00,Werkend,Heistelling,220.0,1.8195897001,11.3135110888,0.002878571,0.010629951,0.2057002016,-72.9201857557
51349,2026-01-14 08:00:00,Werkend,Heistelling,220.0,0.7649170626,4.764189317,0.0037060618,0.0049333299,0.0866216239,-24.877072855
51349,2026-01-14 08:10:00,Stationair,Heistelling,220.0,0.383917956,2.3829390373,0.0102055133,0.0028787125,0.0433261643,254.5165833594
51349,2026-01-14 08:20:00,Stationair,Heistelling,220.0,0.3934351935,2.450461413,0.0100056288,0.0029273278,0.0445538439,241.8007632092
51349,2026-01-14 08:30:00,Stationair,Heistelling,220.0,0.4044259203,2.5145653078,0.0098183229,0.0029880666,0.0457193692,228.5844696413
51349,2026-01-14 08:40:00,Stationair,Heistelling,220.0,0.4068195104,2.5294477329,0.0101869235,0.003000992,0.0459899588,239.4518673481
51349,2026-01-14 08:50:00,Werkend,Heistelling,220.0,2.103145951,13.0540093508,0.018645585,0.0121625437,0.2373456246,53.3033345421
51349,2026-01-14 09:00:00,Werkend,Heistelling,220.0,2.0108954774,12.5029770615,0.0119221256,0.0116630022,0.2273268557,2.2217554435
51349,2026-01-14 09:10:00,Werkend,Heistelling,220.0,0.9460429685,5.8821324464,0.0048831262,0.0059127987,0.1069478627,-17.4142990923
51349,2026-01-14 09:20:00,Werkend,Heistelling,220.0,1.344105142,8.3571304166,0.0037190205,0.0080623344,0.1519478258,-53.8716665973
51349,2026-01-14 09:30:00,Werkend,Heistelling,220.0,1.7020228419,10.6008343096,0.0011528651,0.0099937011,0.192742442,-88.4640826009
51349,2026-01-14 09:40:00,Werkend,Heistelling,220.0,0.9420155485,5.857091493,0.0055656535,0.0058910506,0.1064925726,-5.5235839978
51349,2026-01-14 09:50:00,Werkend,Heistelling,220.0,1.5146853089,9.4340261455,0.0108077511,0.0089820784,0.1715277481,20.3257255049
51349,2026-01-14 10:00:00,Werkend,Heistelling,220.0,2.0047930826,12.4650347103,0.0093958345,0.0116300493,0.2266369947,-19.2107082546
51349,2026-01-14 10:10:00,Werkend,Heistelling,220.0,1.2452908516,7.7561367921,0.0043845498,0.0075273484,0.1410206689,-41.7517353558
51349,2026-01-14 10:20:00,Werkend,Heistelling,220.0,1.579623774,9.8214949681,0.0026972611,0.009334135,0.1785726358,-71.1032559357
51349,2026-01-14 10:30:00,Werkend,Heistelling,220.0,1.6182520591,10.0616708338,0.002160614,0.0095427278,0.1829394697,-77.3585284958
51349,2026-01-14 10:40:00,Werkend,Heistelling,220.0,1.2792800844,7.9540730634,0.0077503479,0.0077122791,0.1446195102,0.4936127803
51349,2026-01-14 10:50:00,Werkend,Heistelling,220.0,1.7971136398,11.1737635634,0.0062981534,0.0105085803,0.2031593375,-40.066562267
51349,2026-01-14 11:00:00,Werkend,Heistelling,220.0,1.6465080095,10.2550671872,0.004751867,0.009693921,0.186455767,-50.9809606117
51349,2026-01-14 11:10:00,Stationair,Heistelling,220.0,0.887397275,5.5079830861,0.007117124,0.0055975008,0.100145147,27.148243189
51349,2026-01-14 11:20:00,Werkend,Heistelling,220.0,1.7230998322,10.6766943132,0.0019237926,0.0101116835,0.1941217148,-80.9745568992
51349,2026-01-14 11:30:00,Werkend,Heistelling,220.0,1.3619098888,8.4532337923,0.0005062108,0.008159869,0.1536951599,-93.7963372477
51349,2026-01-14 11:40:00,Stationair,Heistelling,220.0,0.6930958207,4.2798369718,0.0036266552,0.0045524397,0.0778152177,-20.3360075827
51349,2026-01-14 11:50:00,Stationair,Heistelling,220.0,0.3742237957,2.3308056479,0.0082339979,0.0028235863,0.0423782845,191.6148865137
51349,2026-01-14 12:00:00,Stationair,Heistelling,220.0,0.3773048027,2.3459365972,0.0104577673,0.0028416126,0.0426533927,268.0222722777
51349,2026-01-14 12:10:00,Stationair,Heistelling,220.0,0.3813990379,2.3754957379,0.0101290727,0.0028623326,0.0431908316,253.8747649924
51349,2026-01-14 12:20:00,Stationair,Heistelling,220.0,0.9811873324,6.100646626,0.0197949008,0.0061025783,0.1109208477,224.3694699554
51349,2026-01-14 12:30:00,Werkend,Heistelling,220.0,1.9397607375,12.0606885236,0.0082165914,0.0112788746,0.2192852459,-27.1506100479
51349,2026-01-14 12:40:00,Werkend,Heistelling,220.0,1.5709498955,9.7844630169,0.0071244956,0.0092859072,0.1778993276,-23.2762564574
51349,2026-01-14 12:50:00,Werkend,Heistelling,220.0,1.0040480808,6.2427859948,0.0057665798,0.0062260263,0.1135051999,-7.3794496836
51349,2026-01-14 13:00:00,Werkend,Heistelling,220.0,1.5191220285,9.4616596928,0.0067389319,0.0090060367,0.1720301762,-25.1731686488
51349,2026-01-14 13:10:00,Werkend,Heistelling,220.0,1.6316715343,10.1451079855,0.0020015651,0.009615193,0.1844565088,-79.1833079866
51349,2026-01-14 13:20:00,Werkend,Heistelling,220.0,1.6439828779,10.2393397237,0.0025635387,0.0096802853,0.1861698132,-73.517942325
51349,2026-01-14 13:30:00,Werkend,Heistelling,220.0,1.957062702,12.1682655048,0.0062662406,0.0113723053,0.221241191,-44.8991173485
51349,2026-01-14 13:40:00,Werkend,Heistelling,220.0,1.2059191709,7.4979430317,0.0035954586,0.0073161302,0.1363262369,-50.8557325057
51349,2026-01-14 13:50:00,Werkend,Heistelling,220.0,1.0217739766,6.3639901655,0.0021205706,0.0063203573,0.1157089121,-66.4485641862
51349,2026-01-14 14:00:00,Werkend,Heistelling,220.0,1.8370403696,11.422012661,0.0093942384,0.0107241847,0.2076729575,-12.4013744895
51349,2026-01-14 14:10:00,Stationair,Heistelling,220.0,0.7417796542,4.604149578,0.0068995044,0.0048111657,0.0837118105,43.4060867323
51349,2026-01-14 14:20:00,Stationair,Heistelling,220.0,0.4162276636,2.5924214344,0.0118518559,0.0030504072,0.0471349352,288.5335718341
51349,2026-01-14 14:30:00,Stationair,Heistelling,220.0,0.3387077016,2.5037940982,0.009418126,0.0025054105,0.0455235291,275.9114976477
51349,2026-01-14 14:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 14:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 15:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 15:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 15:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 15:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 15:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 15:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 16:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 16:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 16:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 16:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 16:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 16:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 17:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 17:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 17:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 17:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 17:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 17:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 18:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 18:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 18:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 18:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 18:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 18:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 19:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 19:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 19:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 19:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 19:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 19:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 20:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 20:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 20:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 20:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 20:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 20:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 21:00:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 21:10:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 21:20:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 21:30:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 21:40:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
51349,2026-01-14 21:50:00,Uit,Heistelling,220.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 02:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 02:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 02:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 02:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 02:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 02:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 03:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 03:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 03:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 03:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 03:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 03:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 04:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 04:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 04:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 04:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 04:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 04:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 05:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 05:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 05:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 05:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 05:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 05:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 06:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 06:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 06:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 06:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 06:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 06:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 07:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 07:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 07:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 07:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 07:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 07:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 08:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 08:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 08:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 08:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 08:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 08:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 09:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 09:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 09:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 09:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 09:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 09:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 10:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 10:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 10:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 10:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 10:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 10:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 11:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 11:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 11:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 11:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 11:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 11:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 12:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 12:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 12:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 12:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 12:40:00,Stationair,Testopstelling,190.0,0.4824711685,2.9792387766,0.0105733394,0.0034150665,0.0627208163,209.6085922244
62080,2026-01-15 12:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 13:00:00,Stationair,Testopstelling,190.0,0.5854961201,3.6341138491,0.0056806824,0.0039672346,0.07650766,43.1899791711
62080,2026-01-15 13:10:00,Stationair,Testopstelling,190.0,0.2939813928,1.8215714528,0.0034430997,0.002394444,0.0383488727,43.7953762568
62080,2026-01-15 13:20:00,Stationair,Testopstelling,190.0,0.2575204528,1.5984028103,0.0063141193,0.002196166,0.0336505855,187.5064666414
62080,2026-01-15 13:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 13:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 13:50:00,Stationair,Testopstelling,190.0,0.2457346332,1.5252494472,0.0069037058,0.0021325226,0.0321105147,223.7342446715
62080,2026-01-15 14:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 14:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 14:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 14:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 14:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 14:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 15:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 15:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 15:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 15:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 15:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 15:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 16:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 16:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 16:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 16:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 16:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 16:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 17:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 17:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 17:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 17:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 17:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 17:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 18:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 18:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 18:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 18:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 18:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 18:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 19:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 19:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 19:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 19:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 19:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 19:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 20:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 20:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 20:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 20:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 20:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 20:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 21:00:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 21:10:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 21:20:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 21:30:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 21:40:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
62080,2026-01-15 21:50:00,Uit,Testopstelling,190.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 02:00:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 02:10:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 02:20:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 02:30:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 02:40:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 02:50:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 03:00:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 03:10:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 03:20:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 03:30:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 03:40:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 03:50:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
65689,2026-01-19 04:00:00,Uit,Hydraulische rupsgraafmachine,29.0,0.0,0.0,0.0,,0.0,
