nox_device_id,Pilot,MainGroupLabel,SubGroupLabel,name,BrandLabel,TypeOfEquipment,ConstructionYear,Power,EngineClassificationLabel,Machinegroep,TNO_fuel_per_hr,Cat_Vermogen_Seb,MachineId,equipment_id,device_id,datekey,CANBUS_device_id,FF_device_id,CANBUS_validated_duration,CANBUS_validated_fuel,CANBUS_AUB,FF_validated_duration,FF_validated_fuel,FF_AUB,countRows,FuelMassFlow,NOxTotal,C02Total,duration_from_rows,FF_NOxPerLiter,FF_NOxPerUur,FF_FPH,FF_motorbelasting,FF_Diff_AUB,FF_U,FF_A_equivalent,CANBUS_NOxPerLiter,CANBUS_NOxPerUur,CANBUS_FPH,CANBUS_motorbelasting,CANBUS_Diff_AUB,CANBUS_U,CANBUS_A_equivalent,NOxMAF_NOxPerLiter,NOxMAF_NOxPerUur,NOxMAF_FPH,NOxMAF_motorbelasting,NOxMAF_AUB_NoxEmission,NOxMAF_Diff_AUB,NOxMAF_A_equivalent,Belastingtype
67728,De Kuiper Infra,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,33531 - KR122,Liebherr,A918,2021,120.0,Stage-IV,D,11.504142407022842,56 - 130 kW,760,562267,67728,20251112,58419,67727,4.35,0.0,,4.3,41.992,0.248257,21850,35.013277609665664,0.12725679895643593,91.96962839290697,6,0.0030305010229671353,0.029594604408473474,9.765581,0.32551936666666664,-0.48739894965122466,0.17544,0.06626413318083176,,0.02925443654170941,0.0,0.0,,0.17544,,0.0036345297454045203,0.020966796786729712,5.768778426766219,0.19229261422554064,0.21941891909219458,-0.42002813848989173,0.06572218451843616,dhi
67664,Wagenborg,Mobiele hijskraan,Torenkraan 4-asser,K9421 Boven,Spierings,SK 597-AT4,2018,103.0,Stage-IIIa,C,10.163193350546488,56 - 130 kW,1593,562042,67664,20251128,67452,67665,5.45,29.0,0.21865,5.483333,25.074,0.192905,19018,14.475250301129854,0.11263873397847121,38.02224418778042,5,0.004492252292353482,0.020542019603491384,4.572766,0.17758314563106795,-0.416092200935843,0.564783299,0.04695911111991365,0.003884094275119697,0.02066765761072866,5.3211,0.20664466019417477,-0.48484457361778543,0.564783299,0.04794687151585673,0.007781470553892895,0.021321879378681175,2.740083539609916,0.10641101124698703,0.12195053698745711,-0.07635721202231072,0.04139845941164517,fpi
304373,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H220,Caterpillar,390F LRE,2020,405.0,Stage-V,D,37.83550813726526,130 - 560 kW,2489,304373,304373,20251215,,304373,,,,0.25,1.5,0.00935,839,2.2611138837463614,0.05214360976686114,5.939284118456529,0,0.03476240651124076,0.20857443906744455,6.0,0.05925925925925926,4.576856659557341,0.034425000000000004,-0.0020197242997987454,,,,,,,,0.023061027638495674,0.22373950255030414,9.702061246256726,0.09582282712352322,0.013375289972230357,2.8985031259225913,0.022726797318299855,"dhi, zwaar"
302132,Boskalis,Lader,Wiellader,S98,Volvo,L90H,2023,120.0,Stage-V,D,11.35439682295241,56 - 130 kW,2278,302132,302132,20251218,,302132,,,,8.1,0.0,,33254,75.71391908812379,0.44226948657212145,198.8782964089942,9,,0.05460117118174339,0.0,0.0,,0.33048,,,,,,,,,0.005841323390714486,0.04787905785658518,8.19661139335222,0.27322037977840735,0.45504127307586817,-0.028067314460104575,0.060366706064134655,dtc
67728,De Kuiper Infra,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,33531 - KR122,Liebherr,A918,2021,120.0,Stage-IV,D,11.504142407022842,56 - 130 kW,760,562267,67728,20251105,58419,67727,4.683333,0.0,,4.666667,42.887,0.254923,19901,34.398369837863676,0.11064862397098567,90.35444572137904,5,0.0025800038233260818,0.023710417728752802,9.19007,0.3063356666666667,-0.5659527623204432,0.19040001360000003,0.06731316047069165,,0.023626042387117394,0.0,0.0,,0.19040001360000003,,0.003216682200131189,0.020015832688167114,6.222508610689235,0.20741695368964116,0.21339147212446385,-0.4814758862226315,0.06649315705301528,dhi
67937,Heijmans,Grondwals,Trilwals,16-23-01-0005,Hamm,H120i ,2023,85.0,Stage-V,D,8.195813389018399,56 - 130 kW,1921,562829,67937,20251023,,67938,,,,0.116667,0.802,0.004914,314,0.24137571827420592,0.0031050214358228703,0.6340233370960284,0,0.003871597800277893,0.02661439340878629,6.874266,0.32349487058823534,-0.36812750593755184,0.0033716763,0.064902901887068,,,,,,,,0.012863851666701313,0.03559906257392482,2.7673719735182174,0.13022926934203377,0.001739538878680713,0.7849681164802453,0.047701992715600335,dhc
67937,Heijmans,Grondwals,Trilwals,16-23-01-0005,Hamm,H120i ,2023,85.0,Stage-V,D,8.195813389018399,56 - 130 kW,1921,562829,67937,20250826,67882,67938,0.0,0.0,,0.383333,3.065,0.018468,1776,0.936221698020565,0.0023417654930009044,2.459180274986844,0,0.0007640344185973587,0.006108958772140422,7.995659,0.37626630588235294,-0.8731987495667692,0.011078323699999998,0.07143785694517278,,,,,,0.011078323699999998,,0.0025012937618857293,0.004746825152586395,1.897747967438961,0.08930578670300993,0.007522262169311053,-0.6886886630255029,0.07202914792525887,dhc
300549,Reimert,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine 36 - 150 kW,T-30-FTG,Caterpillar,M314,2022,100.0,Stage-V,D,9.61091765226971,56 - 130 kW,2149,300549,300549,20251208,,,,,,,,,30269,116.67521379854978,0.28903731417084766,306.47162414619277,8,,,,,,,,,,,,,,,0.0024772812044715556,0.03437623970952232,13.87659973662753,0.5550639894651012,0.6720864295121691,-0.5699402614323814,0.06713703828793548,"dhi, zwaar"
303698,VolkerStaal,Heistelling,Boorstelling,507-012,Klemm,KR807,2019,245.0,Stage-IV,D,23.26454988127838,130 - 560 kW,2424,303698,303698,20251202,,303698,,,,1.45,4.5,0.03155,27871,0.15190406214181051,0.003826100964597179,0.3990074937371414,7,0.0008502446587993731,0.0026386903204118476,3.103448,0.05066853877551021,-0.878728971011183,0.12078500000000002,0.07339318793980813,,,,,,,,0.0251876145420345,0.0004942041643025549,0.019620919776972102,0.00032034154737913635,0.03953000193556578,-0.9032102004236238,0.570961819779283,boorstelling
298883,Sight,Lader,Wiellader,U21DA001,Kramer,14.5(358-01),2021,28.5,Stage-V,A,3.143538048713525,19 - 37 kW,2581,298883,298883,20260120,,,,,,,,,13410,13.172559335705508,0.1293014648639884,34.60045644952483,3,,,,,,,,,,,,,,,0.009815971336223491,0.03471180264805058,3.5362575397867135,0.4963168476893633,0.28207618671411017,-0.541608008920519,,dtc
66968,Fontys,Generatoren,Dieselgeneratoren,R4540,Bredenoord,250kVA,2022,200.0,Stage-V,D,18.695191254999454,130 - 560 kW,1423,559842,66968,20250619,,66969,,,,1.683333,10.263,0.063837,6292,6.056981894166221,0.05605345878600202,15.90991795167613,1,0.005461703087401542,0.033299091021207344,6.096832,0.12193664,-0.12192836778040927,0.11446664400000002,0.06164875538849942,,,,,,,,0.009254354687767828,0.03207128757616219,3.465534730212276,0.06931069460424552,0.04144658722849762,0.35242640068230013,0.05475744369751965,fpi
68100,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-01-0063,Vogele,Super1800-3i/AB500-3TV,2019,122.0,Stage-IV,D,11.851930901878623,56 - 130 kW,1911,563657,68100,20251206,,68099,,,,9.2,94.145,0.554383,32085,79.01642296085907,0.14140846507823251,207.55300710953583,8,0.0015020284144482716,0.015370485334590492,10.233152,0.33551318032786887,-0.7449264045285795,0.381616,0.06953604257359179,,,,,,,,0.0017896085368010071,0.015866307442157928,8.865797807670022,0.29068189533344335,0.4712511839886391,-0.6999297404807335,0.06907468804669704,AAM
67876,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-01-0064,Vogele,Super1800-3i/AB500-3TV,2021,129.0,Stage-V,D,12.32732386609983,56 - 130 kW,1912,562513,67876,20251217,,67877,,,,0.05,0.374,0.00227,233,0.29222669656480393,0.005704000574780143,0.7675939678989858,0,0.015251338435241023,0.11408001149560285,7.48,0.23193798449612404,1.5127755836035872,0.002193,0.04003719731004335,,,,,,,,0.019519094736490744,0.0881307835786926,4.515106093211024,0.14000328971196974,0.001901634161449943,1.9995257186750375,0.03171369337849285,AAM
69818,Ballast Nedam,Rupshijskraan,Draadkraan vakwerk rups,0353,Sennebogen,670e,2016,321.0,Stage-IV,D,31.025543112458877,130 - 560 kW,2225,567285,69818,20260127,,,,,,,,,21665,35.87010436071955,1.156305915745575,94.22026138905213,6,,,,,,,,,,,,,,,0.032235922820782664,0.19213947292697972,5.9604148451151655,0.07427308218212045,0.22378883854788578,4.166950788290326,0.0034846629661264973,fpi
300259,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H240,Caterpillar,340,2024,259.0,Stage-V,D,23.748193928427064,130 - 560 kW,2283,300259,300259,20251127,,,,,,,,,7180,21.549062993218072,0.034175191574547556,56.60307891753941,1,,,,,,,,,,,,,,,0.001585924714466851,0.01713519736555529,10.804546526860655,0.16686558342641938,0.1263371601633776,-0.7294921658017908,0.06929748572784562,"dhi, zwaar"
67664,Wagenborg,Mobiele hijskraan,Torenkraan 4-asser,K9421 Boven,Spierings,SK 597-AT4,2018,103.0,Stage-IIIa,C,10.163193350546488,56 - 130 kW,1593,562042,67664,20251120,67452,67665,3.95,24.0,0.17815,3.95,20.613,0.155796,13715,11.85961560086743,0.11214406212720182,31.151737688031016,3,0.005440453215310815,0.02839090180435489,5.218481,0.2026594563106796,-0.2801865123160939,0.40685000000000004,0.04460365217737204,0.004672669255300076,0.02839090180435489,6.075949,0.2359591844660194,-0.37050765014200493,0.40685000000000004,0.04597879872036216,0.0094559609604041,0.029436284885669302,3.1129871420716344,0.12089270454647123,0.09732207296572506,0.1522983297601641,0.037283072516610824,fpi
305840,Reinten,Lader,Wiellader,GSV5121,Volvo,L120H,2017,180.0,Stage-IV,D,17.49507485624653,130 - 560 kW,2579,305840,305840,20260209,,305840,,,,7.8,0.0,,21271,50.27764245697094,0.5261713586536438,132.06464544075143,5,,0.0674578664940569,0.0,0.0,,0.47736,,,,,,,,,0.01046531485846729,0.08905161613341002,8.509215187286985,0.18909367082859968,0.3010423242676432,0.7478318370471007,0.050265833471880766,dtc
68174,Heijmans,Asfaltverwerking,Asfaltvoorlader,15-40-01-0004,Weiler,E2850B,2020,224.0,Stage-V,D,21.163262200246873,130 - 560 kW,1919,563728,68174,20250904,,68173,,,,0.0,0.0,,3738,6.12565442080728,0.059111294014615824,16.090300571846306,1,,,,,,0.0,,,,,,,,,0.009649792488102151,0.0569290333781319,5.899508559207191,0.10534836712869984,0.03827019887235936,0.5445776545809629,0.052603773334612636,AAM
68174,Heijmans,Asfaltverwerking,Asfaltvoorlader,15-40-01-0004,Weiler,E2850B,2020,224.0,Stage-V,D,21.163262200246873,130 - 560 kW,1919,563728,68174,20251112,,68173,,,,0.216667,1.984,0.011797,723,1.215954022282773,0.019976631887122846,3.193955185199123,0,0.010068866878590144,0.09219969763333985,9.156908,0.16351621428571428,0.6933654223211703,0.01650135872,0.051036956645421155,,,,,,,,0.01642877240507802,0.09946887158546078,6.054552898591232,0.108117016046272,0.007570316720326979,1.638810584170646,0.03781967914217095,AAM
69008,Ballast Nedam,Asfaltverdichting,Trilwals,0104,Bomag,BW213D-5,2025,100.0,Stage-V,D,9.433771415477354,56 - 130 kW,2222,566932,69008,20251101,,69260,,,,10.65,67.203,0.416146,36298,63.691926744535444,0.1406709130336741,167.30004256175204,10,0.0020932237107521108,0.01320853643508677,6.31014,0.2524056,-0.6619674031862037,0.36210000000000003,0.06891119919485757,,,,,,,,0.002208614501456312,0.013951604110025849,6.316903244466821,0.2526761297786728,0.394350289420492,-0.6432843672046148,0.0686585056125037,dhi
302132,Boskalis,Lader,Wiellader,S98,Volvo,L90H,2023,120.0,Stage-V,D,11.35439682295241,56 - 130 kW,2278,302132,302132,20260213,,302132,,,,7.7,0.0,,33576,108.06237641403133,0.357156143780619,283.8482221758497,9,,0.04638391477670376,0.0,0.0,,0.31416000000000005,,,,,,,,,0.0033050924441288165,0.0382940853441754,11.58638857808689,0.38621295260289634,0.6301701626357694,-0.4332385679976237,0.06549227914781049,dtc
304372,Boskalis,Lader,Wiellader,T-24-FKB,Caterpillar,972XE,2023,253.0,Stage-V,D,23.357015032895916,130 - 560 kW,2492,304372,304372,20260102,,,,,,,,,26826,69.72778689657387,0.15016995931092494,183.1544798812958,7,,,,,,,,,,,,,,,0.002153660197672266,0.02015253492452895,9.357341955017022,0.1479421652967118,0.4137883792414987,-0.6370851216600226,0.06821886864756298,dtc
70945,DeKlerk,Generatoren,Dieselgeneratoren,Biesbosch - Generatorset achter,JCB,TGWA-72,2022,72.0,Stage-V,D,7.067324534021484,56 - 130 kW,2478,575000,70945,20260202,,70946,,,,16.483333,100.265,0.623848,58882,531.7294234179267,4.249527354507195,1396.697504943709,16,0.04238295870450501,0.25780752924831374,6.082811,0.33793394444444447,5.811799275636365,0.40351199184,-0.018610797788191615,,,,,,,,0.007991898073255892,0.2598128219175815,32.50952646493575,1.8060848036075419,2.9531194414568063,0.43899609844797083,0.05469978912633245,fpi
68249,Ballast Nedam,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,BNSG 2,Komatsu,PC 290-11 14m. RGE,2019,160.0,Stage-V,D,15.377780667681362,130 - 560 kW,802,493788,68249,20251006,56221,56220,7.65,65.5,0.39195,7.583333,67.616,0.403043,26209,60.096854867046204,0.23936245362876424,157.85684137662153,7,0.0035400268224793576,0.0315642809868384,8.916395,0.22290987499999998,-0.4061118698779925,0.4125333152,0.06526248438661406,0.0036543886050193013,0.03128920962467506,8.562091,0.21405227500000001,-0.3893036008961239,0.4125333152,0.0650643062187599,0.003982944767381119,0.03287820691833075,8.254748393096335,0.20636870982740838,0.3609244012820496,-0.33680722949593267,0.06439732002912198,"dhi, zwaar"
68077,Heijmans,Asfaltverdichting,Statische wals,16-25-03-0052,Hamm,HW90B/10 drierolwals (REBUILD) H123,2019,45.0,Stage-V,A,4.707942659639846,37 - 56 kW,1951,563428,68077,20250916,68078,68076,2.4,3.5,0.082,0.483333,1.215,0.026717,8357,2.6073587554567825,0.06314153502824671,6.848768015941389,2,0.051968341587034325,0.13063774877413029,2.513794,0.22344835555555553,1.363346746575091,0.039149973000000005,,0.01804043857949906,0.02630897292843613,1.458333,0.1296296,-0.22998128014333286,0.039149973000000005,,0.024216665580101562,0.02719990584436842,1.1231895553249964,0.09983907158444413,0.06375411510913565,-0.009608479073708542,,dhi
68888,De Koning,Rupshijskraan,"Rups hijskraan, vaste giek",Woltman THW A-1200PDS,Woltman,[DI]THW A-1200PDS,2012,391.0,Stage-IIIb,C,38.997491068521136,130 - 560 kW,2035,565833,68888,20251120,,68887,,,,3.983333,40.12,0.284709,13701,17.908359415448327,0.6168761267125931,47.04001661674629,3,0.015375775840293945,0.1548643125524763,10.071967,0.10303802557544758,1.1666899420551968,1.557483203,0.022001434462233245,,,,,,,,0.03444626681886091,0.16208701924456304,4.705503214525789,0.048138140302054114,0.13722433714195897,3.4953842704624103,-0.018225393933952796,fpi
68101,Heijmans,Betonverwerking,Betonspreidmachine,30-12-01-0005,Wirtgen,SP25i ,2022,116.0,Stage-V,D,11.064401414401395,56 - 130 kW,1976,563601,68101,20251007,68109,68102,0.65,3.5,0.02215,0.583333,2.44,0.016093,2205,3.0870289699926485,0.027222210359200007,8.10872122208825,0,0.011156643589836068,0.046666672996727436,4.182859,0.1442365172413793,0.6915559783259806,0.023006653520000003,0.05008445263791873,0.007777774388342859,0.04188032362953847,5.384615,0.18567637931034484,0.22899369567494388,0.023006653520000003,0.05684955878310558,0.008818255553741964,0.04444442507624491,5.040047297947181,0.17379473441197177,0.019732456437960302,0.3795652074432707,0.05472564919212137,fpc
70935,DeKlerk,Heischip,Hoofdmotor voortstuwing,Biesbosch - Hoofdmotor bakboord,Paccar,MX13-B90,0,355.0,Stage-V,D,17102379802.018198,130 - 560 kW,2480,574998,70935,20260116,,70936,,,,0.35,12.349,0.068435,1144,13.633981974857546,0.024455011229702506,35.812478618028535,0,0.001980323202664386,0.06987146065629288,35.282857,0.3975533183098591,-0.6426534488243953,0.042245,0.06774214929747832,,,,,,,,0.001793680765810021,0.0769565173996309,42.90424409210719,0.4834281024462782,0.07521238766423077,-0.6748539437562261,0.0680931691773716,
68249,Ballast Nedam,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,BNSG 2,Komatsu,PC 290-11 14m. RGE,2019,160.0,Stage-V,D,15.377780667681362,130 - 560 kW,802,493788,68249,20251001,56221,56220,7.783333,120.0,0.686917,7.616667,127.051,0.724158,26845,116.2761726631071,0.10347653200794966,305.4234599226283,7,0.0008144487804735866,0.013585539712836292,16.680655,0.41701637500000005,-0.8571077969062695,0.4143466848,0.0706202108498034,0.0008623044333995806,0.013294629949399527,15.417559,0.385438975,-0.8493609387918051,0.4143466848,0.07056957369550815,0.0008899203477204011,0.01387653333697419,15.593006017358734,0.38982515043396837,0.6651760523807786,-0.8444373761839599,0.07050160050754241,"dhi, zwaar"
51349,Heijmans,Heistelling,Heistelling met heihamer,38-01-03-0003 ,IHC Fundex,F3500-46 heistelling,2019,220.0,Stage-IV,D,20.944911877279203,130 - 560 kW,1982,30108,51349,20260210,,68334,,,,0.083333,0.138,0.001162,26963,51.572187537164346,0.38081188708240515,135.46503632362345,7,2.7595064281333705,4.569760924032558,1.656006,0.030109200000000003,326.72107322065847,0.0062333084,-5.920618889136818,,,,,,,,0.00738405534587769,0.050844595711617216,6.885727873099207,0.1251950522381674,0.3159384227006876,0.2053357860913836,0.057265400652368896,boorstelling
68259,SOMA,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,,Atlas,165Wblue,2024,105.0,Stage-V,D,9.938830524876481,56 - 130 kW,2040,563969,68259,20250930,,68248,,,,0.716667,5.632,0.033996,2964,5.731046073258579,0.016170060528230504,15.05377998415994,0,0.0028711044972000188,0.022562864661314814,7.8586,0.2993752380952381,-0.5243540261139397,0.025585011900000006,0.06688061213553355,,,,,,,,0.0028214849996898513,0.01963975758074862,6.960787522495247,0.26517285799981893,0.035064313795596325,-0.5388456587945183,0.0671670098442175,dhi
303698,VolkerStaal,Heistelling,Boorstelling,507-012,Klemm,KR807,2019,245.0,Stage-IV,D,23.26454988127838,130 - 560 kW,2424,303698,303698,20251127,,303698,,,,0.25,0.5,0.00395,3293,0.020489618822965013,0.000618355795422058,0.053820229287537755,0,0.001236711590844116,0.002473423181688232,2.0,0.0326530612244898,-0.8434542290070739,0.020825000000000003,0.07448540958512147,,,,,,,,0.030178979939294786,0.0006760040705504601,0.022399831667943935,0.0003657115374358193,0.004684253941644011,-0.8679926829062908,0.491384746094897,boorstelling
68261,Voorbij Funderingstechnieken,Heistelling,Heistelling met heihamer,Kraan 8,Junttan,PM25H,2009,280.0,Stage-IIIa,C,28.896082959743445,130 - 560 kW,2116,564015,68261,20251208,,68260,,,,8.183333,190.65,1.299207,28191,88.39830820896172,1.1133404629732655,232.19647264029717,7,0.005839708696424157,0.13604975661790442,23.297353,0.3328193285714286,-0.1430615267826717,2.2913332399999997,0.04211936894407843,,,,,,,,0.012594590162760561,0.1421739504562625,11.288493600739757,0.16126419429628225,0.6225829991791474,0.7882603033509807,0.02793117115766039,boorstelling
68221,SOMA,Grondwals,Trilwals,THH-59-V,Case,836C,2021,119.0,Stage-V,D,11.412677800506602,56 - 130 kW,1224,562364,68221,20251128,,,,,,,,,8,0.012747992332087088,4.90129409889149e-06,0.03348524324423795,0,,,,,,,,,,,,,,,0.0003844757645919493,0.00220580292479365,5.737170266465836,0.1928460593770029,7.99491585932703e-05,-0.9386948632714684,0.07279790003472716,dhc
67937,Heijmans,Grondwals,Trilwals,16-23-01-0005,Hamm,H120i ,2023,85.0,Stage-V,D,8.195813389018399,56 - 130 kW,1921,562829,67937,20250917,,67938,,,,1.6,23.563,0.13524,4981,7.565619537668048,0.012228929903952766,19.872667312053267,1,0.0005189886645992772,0.007643081189970479,14.726875,0.6930294117647059,-0.9095760876667202,0.04624,0.07134897103750051,,,,,,,,0.0016163818234669108,0.008838416219553594,5.468024999561328,0.25731882350876834,0.04777240050340745,-0.7440168428823141,0.0702130980763615,dhc
68155,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-11-01-0013,Vogele,800-3i/AB220-2TV,2021,55.4,Stage-V,A,5.595604122688101,37 - 56 kW,1909,563718,68155,20251022,68156,68154,0.25,0.5,0.01125,0.266667,0.605,0.013433,923,0.6647910293010109,0.016436437156876177,1.7462113831603765,0,0.027167664722109384,0.0616365622925828,2.268747,0.16380844765342958,0.22358647784383057,0.02659203324,,0.032872874313752354,0.06574574862750471,2.0,0.1444043321299639,0.46101663616677135,0.02659203324,,0.02472421623101343,0.064107669457526,2.592910078868788,0.1872137241060497,0.014577760586020219,0.12750082976656874,,AAM
267806,Reimert,Lader,Wiellader,TLL-79-Z,Volvo,L110H,2018,191.0,Stage-IV,D,18.390020922202364,130 - 560 kW,2159,267806,267806,20260203,,267806,,,,7.65,0.0,,27739,35.819035011926736,0.8011088950604015,94.08611716288044,7,,0.10472011700135966,0.0,0.0,,0.49679100000000004,,,,,,,,,0.022365451631895013,0.10396886381377354,4.648636903245236,0.097353652423984,0.2319491740644043,2.453812234045555,0.025456809741422164,dtc
69022,Ballast Nedam,Asfaltverdichting,Trilwals,0099,Bomag,BW213D-3,2006,98.0,Stage-II,A,10.778762663489331,56 - 130 kW,2089,566254,69022,20251215,,69021,,,,0.25,4.35,0.08825,558,1.9149726753880414,0.02890764296551984,5.030072514245032,0,0.0066454351644873195,0.11563057186207935,17.4,0.710204081632653,-0.6724346406173389,0.0441,,,,,,,,,0.01509559031157566,0.18650092235819252,12.354662421858333,0.5042719355860544,0.03907445350776083,-0.2601907289687799,,dhi
65689,Heuvel Groep,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine < 36 kW,15154,Kobelco,SK50-SRX-7,2025,29.0,Stage-V,A,3.1138151416642836,19 - 37 kW,1290,562580,65689,20251208,65688,65690,3.75,20.0,0.41875,3.583333,16.355,0.345017,13101,13.356333798821593,0.15269136601179778,35.083178154968195,3,0.00933606640243337,0.04261154796715733,4.564186,0.6295428965517241,-0.5574381377966947,0.1870499826,,0.007634568300589889,0.04071769760314607,5.333333,0.7356321379310344,-0.6353639020613784,0.1870499826,,0.011432131624717966,0.04195779088170141,3.6701633832646254,0.5062294321744311,0.2853225059764319,-0.4648464007798587,,"dhi, zwaar"
68259,SOMA,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,,Atlas,165Wblue,2024,105.0,Stage-V,D,9.938830524876481,56 - 130 kW,2040,563969,68259,20250922,,68248,,,,1.5,9.665,0.059691,5526,9.47544393455711,0.03159125740614768,24.889216806097533,1,0.003268624666957857,0.02106083827076512,6.443333,0.24546030476190475,-0.4707534233611821,0.05355000000000001,0.06632037216173381,,,,,,,,0.003334013437717025,0.020580623717360056,6.172927644662613,0.23515914836809954,0.05884239724660839,-0.4631208298032323,0.06625211955851192,dhi
67876,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-01-0064,Vogele,Super1800-3i/AB500-3TV,2021,129.0,Stage-V,D,12.32732386609983,56 - 130 kW,1912,562513,67876,20250820,,67877,,,,8.966667,108.33,0.629815,31065,87.96807443913329,0.03892627947082971,231.0663744993649,8,0.00035933055913255524,0.0043412205974449275,12.081412,0.3746174263565892,-0.9381941054582223,0.39327801461999995,0.0718576635909032,,,,,,,,0.00044250462135286947,0.004511012938078803,10.1942730547927,0.31610149007109145,0.5181734319713196,-0.9248778940233581,0.07184340617335554,AAM
302232,Boskalis,Lader,Wiellader,S99,Volvo,L90H,2023,120.0,Stage-V,D,11.35439682295241,56 - 130 kW,2275,302232,302232,20251205,,,,,,,,,30938,93.36911432435924,0.17443283801665727,245.25332485341704,8,,,,,,,,,,,,,,,0.0018682070541087821,0.020297313394898476,10.86459520118941,0.3621531733729803,0.54716265735154,-0.6812047831243206,0.06867826820259343,dtc
69448,Ballast Nedam,Lader,Wiellader,0082,Volvo,L70H,2020,115.0,Stage-V,D,11.123069896681516,56 - 130 kW,2224,569038,69448,20260121,,69731,,,,7.85,85.375,0.500275,24805,33.28656646946779,0.23862851825698522,87.43406380863041,6,0.002795063171384893,0.030398537357577738,10.875796,0.3782885565217391,-0.5230053105652187,0.306935,0.06666233322918111,,,,,,,,0.00716891357586755,0.03463264513995377,4.830947503194399,0.16803295663284867,0.2141988439351259,0.11405138269214143,0.0584045219051076,dtc
68325,2 x 12,Markeeringsmachine,Zelfrijdende markeermachine,18-10-04-0031	,Hofmann,H33-4 (S4)- Extrude,2023,84.0,Stage-V,D,8.105568202673453,56 - 130 kW,1393,565228,68325,20250926,51625,68326,5.2,22.0,0.1448,5.2,21.545,0.142343,17401,12.436723681818464,0.025502430642997658,32.66763163944268,4,0.0011836820906473732,0.004904313585191857,4.143269,0.1972985238095238,-0.8208381821164535,0.148512,0.07178933570353278,0.00115920139286353,0.004904313585191857,4.230769,0.20146519047619046,-0.823878241415762,0.148512,0.07178829736729272,0.00205057467669562,0.005276061859963008,2.5729674319713487,0.12252225866530232,0.09132636288181978,-0.7207549951814145,0.07150588438948749,dtc
304902,Sight,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine < 36 kW,U25DT001,JCB,36C-1,2024,18.4,Stage-V,A,2.2134039576654616,< 19 kW,2583,304902,304902,20260205,,304902,,,,3.65,0.0,,12842,10.226315391614373,0.15362852772015126,26.86153626862438,3,,0.04209000759456199,0.0,0.0,,0.120888,,,,,,,,,0.015022862276096763,0.0430667134594234,2.866744876437287,0.6232054079211494,0.22236241783228744,-0.30910749569190865,,"dhi, zwaar"
67655,Wagenborg,Mobiele hijskraan,Mobiele hijskraan 70 ton,K0717 Boven,Tadano Faun,ATF 70G-4L,2015,129.0,Stage-IV,D,12.894350875068314,56 - 130 kW,1590,561811,67655,20250902,67454,62979,0.166667,0.5,0.003533,0.183333,0.641,0.004378,4993,0.4223373539394488,0.004526718461374859,1.1093565684216968,1,0.007061963278275911,0.024691236500656508,3.496369,0.10841454263565892,0.03396949780147529,0.00804098538,0.05949698683655002,0.009053436922749718,0.02716025644773626,2.999994,0.09302306976744186,0.2812676086540784,0.00804098538,0.055679484950544096,0.010718252646020655,0.003263807667342632,0.3045093053068104,0.009442149001761563,0.009215341711273025,-0.5087845244156953,0.084133927875038,fpi
69022,Ballast Nedam,Asfaltverdichting,Trilwals,0099,Bomag,BW213D-3,2006,98.0,Stage-II,A,10.778762663489331,56 - 130 kW,2089,566254,69022,20251110,,69021,,,,0.116667,0.985,0.020283,354,0.41766553441785825,0.00736942606290929,1.0970850664472347,0,0.007481650825288619,0.06316632863542639,8.442833,0.34460542857142856,-0.6366698189168619,0.020580058800000002,,,,,,,,,0.017644324119730846,0.07494356993999257,4.2474605108952055,0.1733657351385798,0.008844975688357166,-0.16682348006791858,,dhi
306953,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H218,Caterpillar,330,2024,205.0,Stage-V,D,18.90594961567905,130 - 560 kW,2644,306953,306953,20260202,,306953,,,,7.5,202.0,1.1283,26789,143.3016492276242,0.36998607544515716,376.41147379807114,7,0.0018316142348770157,0.04933147672602096,26.933333,0.5255284487804879,-0.6720853714037427,0.52275,0.06816093332495526,,,,,,,,0.002581868927812975,0.04972003548869608,19.257381717983826,0.3757537896191966,0.8110358458291707,-0.5438104525862255,0.06669080819256942,"dhi, zwaar"
